screen_name,followers_count,friends_count,statuses_count,created_at,lang
donmike1,3,517,20,2010-10-11T16:28:13Z,en
leanne_givens,0,68,7,2013-07-07T02:09:42Z,en
GianLVP,34,188,4,2009-07-05T14:45:04Z,en
gabboberger,5,1265,35,2011-05-09T21:13:04Z,es
evaachan,5,59,7,2009-03-24T14:48:08Z,en
yesus1,12,245,33,2009-06-09T23:38:46Z,en
southoamy,3,235,15,2014-06-13T23:54:23Z,en
LhundupTsering,2,971,9,2010-11-10T16:14:43Z,en
motoko3535,0,1347,15,2014-12-10T08:42:17Z,ja
hxrecords,0,30,1,2011-01-17T11:25:50Z,en
CatarinaPinoti,0,308,9,2011-07-04T16:05:01Z,pt
cobb_wileen,0,33,1,2012-07-14T18:53:07Z,en
doriruchin,4,1365,59,2010-04-19T01:10:47Z,ja
AshleyZ8,61,478,802,2011-09-08T21:48:52Z,en
GorskiWaldemar,0,143,6,2011-11-28T18:58:56Z,en
maclara90,0,146,7,2010-07-28T23:39:15Z,es
DoanHaiAnh1,0,29,1,2013-04-09T07:15:03Z,de
Yoleee1,2,165,4,2012-04-12T13:56:37Z,en
neejuah,0,86,2,2011-12-28T06:28:24Z,en
regi_legiao,2,578,18,2014-07-05T00:06:05Z,pt
_surreptitious_,0,140,13,2013-05-01T23:49:03Z,en
khy27,6,1104,47,2011-05-19T04:30:09Z,en
frantzforget,2,48,1,2010-10-03T19:20:08Z,fr
Marii_Anasz,0,146,9,2010-10-10T20:56:37Z,es
vivid__,0,176,6,2010-06-05T04:30:52Z,ja
Lha_Yary,1,134,7,2011-06-26T04:28:28Z,es
SzabPatrik1,4,173,11,2011-05-13T13:49:06Z,en
joshparmeter,12,880,17,2012-09-15T17:16:49Z,en
kevroc1,0,164,1,2010-10-01T11:38:50Z,en
joaovpirescc,18,577,191,2010-07-26T16:27:49Z,pt
Dove1984,0,195,9,2009-07-04T17:55:59Z,en
m_lopez12325,1,1121,74,2013-06-10T14:44:25Z,en
MarciaAbreuParo,8,1565,54,2010-08-22T22:06:11Z,en
noble956,15,171,11,2013-07-01T02:08:46Z,en
ACrenshaw86,41,1914,99,2011-07-19T16:21:57Z,en
ku615,6,1803,22,2009-10-26T15:39:48Z,en
Leaaa__74400,3,1068,74,2011-03-01T13:41:09Z,fr
upixcantix,0,204,13,2011-12-31T01:52:14Z,id
WeRoNikAave,8,1445,50,2012-04-13T16:14:47Z,pl
vanishdecar00,0,142,3,2015-02-20T18:27:35Z,it
KimMcCabe1988,47,581,15,2011-09-02T20:23:36Z,en
RaoufElouati,7,81,5,2011-08-26T14:46:17Z,fr
vuk74,3,350,19,2010-01-03T10:43:23Z,en
D83Tommy,5,1303,44,2012-12-12T08:36:11Z,en
hafizi1981,1,201,6,2011-09-17T05:30:10Z,en
Ikkejany,7,1141,87,2010-07-11T12:40:55Z,en
Willisillist,5,175,4,2009-09-24T08:27:48Z,en
drew0967,2,165,65,2010-04-30T07:04:18Z,en
Cynthy29,1,134,3,2011-07-26T19:47:58Z,es
haluz1410,1,239,7,2011-06-22T22:20:48Z,en
TiagoeRafael,2,246,9,2011-05-10T18:15:23Z,en
pablillo882,8,2008,26,2010-11-29T16:14:54Z,es
bearebee76,10,588,20,2014-05-24T19:22:20Z,en
az21321,279,567,9300,2014-08-31T10:38:37Z,ko
n_osowsky,75,200,31,2012-10-09T01:02:57Z,en
reecewestywest,0,118,5,2015-02-09T23:28:04Z,en
acky12,11,1094,32,2009-05-15T13:27:12Z,en
TagoeElliott,6,1114,73,2012-08-25T05:22:24Z,en
Toto_koafro,4,1358,66,2011-09-19T01:38:21Z,es
aleksej146,2,1501,105,2011-11-12T19:02:24Z,ru
meow4345,7,433,29,2015-02-02T03:48:36Z,en
SaladSucks,6,304,8,2015-11-07T13:14:28Z,en
jahpure,1,231,5,2009-05-13T10:38:33Z,en
yoooossssiiii,3,1733,17,2012-10-08T04:50:47Z,ja
mdjahangir59,0,57,4,2012-01-19T03:18:29Z,en
strymiller,22,765,116,2009-05-17T14:11:52Z,en
snoopy_MM1,4,128,1,2011-05-27T21:24:53Z,en
jaylen2008,1,424,9,2012-04-21T23:16:13Z,en
danaprice22,0,45,3,2010-12-17T21:52:37Z,en
redheadedcc_cz,1,151,5,2014-01-30T22:31:16Z,cs
davebean79,1,70,1,2010-09-20T10:52:43Z,en
moeshaabna1,10,558,5,2011-10-14T13:35:59Z,en
Caiktinz,0,69,36,2009-06-27T17:07:34Z,en
o0Rai0o,5,392,9,2009-06-17T01:07:37Z,en
jerry_mld,0,463,16,2011-10-07T17:38:59Z,en
emily_janes,2,138,7,2011-07-24T10:25:47Z,en
ZeCassandra,1,278,9,2013-01-25T01:27:13Z,en
lolobrit,0,463,15,2010-07-27T17:38:12Z,fr
miacaprii,3,1235,144,2014-09-07T00:55:24Z,pt
OMGITSLITA,3,149,9,2011-03-12T15:00:12Z,en
IvanAzakura,56,2179,27,2012-10-13T03:56:01Z,es
facucappi,15,1934,46,2010-05-29T18:12:27Z,es
ProfesrCannabis,7,1319,11,2011-04-01T16:04:54Z,en
polash1920,2,80,1,2013-04-14T17:48:22Z,en
nigeldapinoyboy,11,1681,9,2015-10-23T10:25:11Z,en
Amelayuanda,70,419,50,2011-11-22T13:13:18Z,en
plazanet2,2,329,9,2012-08-24T10:00:05Z,fr
hfhkuml,1,139,28,2013-09-30T03:53:04Z,pt
thatbrownguy197,7,144,3,2009-04-07T13:28:42Z,en
junior_s2_japa,3,289,10,2009-08-05T03:17:48Z,en
brandoncbrah,0,29,1,2010-12-21T02:05:40Z,en
penis123456775,2,1301,107,2015-01-07T17:03:40Z,de
AtomicEyewear,4,1288,37,2011-04-28T04:06:28Z,en
Jkingmorales,6,445,9,2010-07-23T03:38:39Z,en
yejh00252s,4,1673,65,2012-12-02T03:23:54Z,zh-tw
steno3,4,533,36,2011-07-10T06:08:40Z,it
811jules,23,304,25,2012-08-08T08:45:41Z,en
mchteinwin,2,749,26,2011-12-12T04:41:32Z,en
Nukdiiz_alone,0,92,2,2011-04-03T06:26:06Z,en
fransined,3,1252,61,2014-09-21T15:52:27Z,fr
mtrainham,1,294,15,2009-12-21T05:00:43Z,en
criizthyn,1,146,14,2009-12-18T05:22:48Z,en
laritazamora,6,404,15,2011-11-21T07:05:19Z,en
spazz2342,5,1105,47,2011-11-16T19:33:30Z,en
iggy880,4,396,14,2011-05-27T11:35:36Z,ja
hitzschky,6,162,6,2009-06-12T18:40:41Z,en
MagaGirard,1,129,9,2012-07-11T14:54:13Z,fr
KYUONKAkI,0,163,11,2011-05-01T02:25:17Z,en
Dafirstgeneral,2,1657,48,2010-05-25T18:21:53Z,en
elisabethsepulc,2,321,10,2011-10-03T15:40:02Z,fr
Bills1953Bills,0,68,1,2014-08-15T17:54:04Z,en-gb
TGrixby,1,273,14,2012-05-28T16:10:56Z,en
luvzKimTaeYeon,3,687,17,2010-11-06T05:36:15Z,en
cwells5_,2,1076,34,2011-12-04T15:28:23Z,en
Hugo_Hassen,3,243,10,2014-06-04T20:39:47Z,pt
yashwantbhushan,5,577,8,2009-08-13T13:49:05Z,en
rannski,5,668,13,2009-03-23T18:28:43Z,en
SteveisSteveasd,3,1524,58,2011-01-28T23:06:19Z,en
heaven12345,3,164,13,2009-07-20T00:17:18Z,en
leportos61,4,1765,126,2010-09-17T18:57:56Z,en
lazard25,5,1794,83,2011-05-08T19:13:02Z,es
nh0xchjp,1,395,21,2014-01-05T13:26:19Z,vi
Marcosdavidmir1,1,1060,16,2013-08-27T15:24:15Z,es
FrUiTCak3,1,153,10,2009-07-28T08:07:27Z,en
akm62486,18,1709,189,2011-03-26T11:18:00Z,ja
BenteNoor3yoone,1,149,6,2012-07-03T15:29:56Z,en
lidiasolana,7,221,10,2011-04-24T21:57:44Z,en
LJtliang0604,1,1293,12,2014-07-21T02:57:18Z,zh-tw
karliemareetayl,0,241,25,2012-07-29T10:53:26Z,en
Markone118It,0,75,7,2014-02-23T18:02:46Z,it
isteniobrito,13,154,16,2010-01-20T13:18:25Z,en
irii91hPObu5Fax,1,74,6,2016-10-19T11:10:46Z,ru
BlackieSwanie,2,91,3,2011-03-07T00:23:32Z,en
robertmalavasi,1,80,5,2011-10-15T00:32:08Z,en
WarkentinB,3,167,2,2012-09-01T12:22:25Z,de
eiji0819,11,306,12,2011-10-28T04:44:09Z,ja
yoshissss,10,1568,33,2012-04-14T08:02:34Z,ja
Jacktaylormade,1,221,7,2009-04-29T20:46:14Z,en
kj1810mm,0,28,1,2010-09-16T18:16:13Z,es
fazithfaizer,0,70,33,2015-08-31T12:01:23Z,en
dudleyandrea1,0,68,5,2015-04-13T03:58:43Z,en
DavidBoamz,6,111,9,2010-04-21T09:28:41Z,en
AnthonyGronow,4,315,8,2012-01-27T19:53:08Z,en
HenkDeT43869699,8,1733,84,2016-03-09T17:09:23Z,nl
njokuchinwe1,0,36,10,2012-03-11T19:36:14Z,en
isabellePotzi,0,92,11,2012-04-29T03:35:01Z,en
CristinaCarato,14,1054,22,2013-02-09T13:42:20Z,pt
JLINFAN2,7,1348,40,2012-07-27T03:04:11Z,en
youngbob2012,0,63,5,2011-11-05T12:47:26Z,it
maria_vilas_boa,0,220,21,2012-07-18T10:13:18Z,pt
EtudePam,4,1392,51,2012-01-02T21:09:27Z,en
jacobirwin23,1,347,23,2012-06-29T06:23:08Z,en
natkernan,179,2376,140,2012-05-21T20:15:06Z,en
chelsieecolonn,63,540,178,2011-11-25T16:47:33Z,en
scottot,4,72,1,2009-05-31T13:17:43Z,en
Tee_roy23,1,236,7,2012-04-05T13:38:08Z,en
1058076173,1,39,3,2010-11-18T02:00:41Z,en
Debbie_Rehfeldt,25,281,11,2011-02-07T19:53:35Z,en
gklepeis_gina,0,93,26,2014-11-21T22:59:03Z,en
michito555,1,73,1,2011-04-03T01:06:37Z,en
DrKoolD,5,84,1,2010-12-14T18:03:14Z,en
valtaylor391,3,966,54,2014-06-30T06:40:57Z,en-GB
vanessa_2612,4,1599,97,2011-01-04T17:02:58Z,en
ceejaycodoy25,7,1123,66,2011-01-20T13:38:39Z,en
hezilhelal,4,1389,60,2012-01-24T18:00:27Z,fr
shv3d64,12,2002,46,2013-02-28T22:44:52Z,en
josuecito319,3,461,16,2011-08-20T03:59:04Z,es
chriskreissyd,0,241,6,2016-08-30T22:43:19Z,en
danirouzumaki,10,355,16,2012-02-06T14:33:45Z,pt
danielgm17,7,620,26,2011-11-16T22:53:58Z,es
the_olsta,9,491,18,2011-10-15T08:22:50Z,en
MarekMondry,0,133,12,2011-06-03T21:15:32Z,en
cHeLLarEeVes,29,2185,68,2009-11-08T08:11:40Z,en
Steffon772,1,176,10,2010-09-19T20:34:58Z,en
muntazirulmehdi,0,1414,55,2011-07-15T13:21:45Z,en
Rise100,0,202,18,2010-10-25T16:07:16Z,de
Drogba258,1,623,49,2010-12-06T14:53:48Z,en
Missfalko,2,211,15,2011-12-17T17:41:04Z,de
Javi_romero_,0,502,25,2011-11-23T19:53:52Z,es
ADjalli,3,323,9,2014-10-17T21:45:44Z,pl
cortez58,1,220,17,2010-09-22T01:31:01Z,en
envy_aa,9,138,4,2014-01-20T18:36:13Z,en
yuuuurrrrppppp,6,274,8,2013-07-25T05:26:23Z,en
CamilleRiofrir,0,832,17,2012-12-08T23:09:58Z,en
cardamiani,2,216,7,2009-09-02T21:30:33Z,en
trajkapone,0,648,13,2007-11-12T03:36:03Z,en
31714Matt,1,230,9,2012-09-05T17:23:34Z,en
robnyman73,4,341,24,2009-09-04T09:48:21Z,en
tsegere,0,31,1,2011-01-26T05:18:09Z,en
lifesuksohwell,7,1369,46,2011-06-10T08:51:49Z,en
mukeshkumer,0,30,7,2011-09-29T14:25:08Z,en
MichaelMahana,5,487,68,2012-08-17T07:45:31Z,en
nimbin85,3,1399,12,2010-10-31T14:09:02Z,ja
ach42085,2,1104,67,2015-09-21T04:10:13Z,zh-TW
ellen_JBfever,2,465,23,2010-12-17T15:42:51Z,en
Judykarb2,3,1646,68,2012-06-17T12:51:36Z,en
looknam_cm,13,95,3,2011-01-11T16:41:44Z,en
princeakira2,2,1236,25,2012-05-13T13:04:13Z,en
dubJavi,8,325,10,2012-08-24T15:35:45Z,es
smithwills79,2,542,29,2011-01-29T13:57:56Z,en
christinembush,7,28,2,2013-02-10T22:55:38Z,en
TokoCahayaPrg,0,165,7,2014-02-09T06:46:51Z,en
713_dj,5,1031,26,2013-01-16T01:54:19Z,en
anthoruiz3171,2,1393,26,2015-08-06T05:21:31Z,en
Bojka97,3,1094,42,2014-03-14T13:22:52Z,pl
nolysexi,1,91,3,2011-02-25T23:57:32Z,en
elolomondi,0,231,6,2016-02-21T04:27:13Z,de
esmith8747,7,2173,66,2009-09-20T19:54:14Z,en
EzatulH,2,1055,38,2013-09-01T07:42:55Z,en
sima69sima,3,156,5,2013-01-02T21:45:38Z,en
vasodecerveza,2,407,23,2010-06-28T22:32:36Z,es
potts007,1,249,13,2009-10-05T17:02:25Z,en
MySpotMLM,0,184,8,2010-01-23T15:04:04Z,en
ady_merdy,25,184,14,2011-01-04T14:19:52Z,en
datsunJ,0,81,3,2009-03-05T22:21:46Z,en
KortniJKoutrako,18,1974,50,2011-06-23T13:15:46Z,en
Azrai4,0,30,2,2011-08-05T02:02:29Z,en
megznbacon,1,55,3,2009-06-22T14:42:29Z,en
collin_mccauley,1,265,7,2011-10-18T21:43:52Z,en
burnleyboyle,5,325,6,2010-12-06T09:12:42Z,en
cystn,8,207,5,2010-07-10T01:07:02Z,pt
shung061,0,141,7,2013-05-11T10:33:56Z,en
YeeATHENA,2,273,147,2012-10-30T11:58:48Z,zh-tw
isaboo2,3,186,10,2009-03-26T21:22:19Z,en
sassygirl172,3,1263,64,2008-08-20T14:48:52Z,en
ecorachelle,7,498,12,2015-05-13T14:28:38Z,en
UniqueEmmanuel1,9,1294,12,2012-06-30T14:21:05Z,en
CAREBOUTBLOGGIN,1,149,9,2009-08-10T22:48:56Z,en
alexagracemoloy,0,161,15,2012-08-24T20:41:56Z,en
yangsandra,4,1379,46,2011-06-05T00:54:34Z,en
Pompoenman,3,348,12,2011-09-18T16:14:17Z,nl
6lawrence_gmk,2,640,13,2011-05-17T18:53:36Z,en
JoseTpalermo9,10,1747,21,2013-06-28T06:16:24Z,es
djjoseluis,8,210,10,2009-08-25T01:59:46Z,en
gcaudelljr,4,136,19,2009-05-14T00:13:56Z,en
Tereza_Izete,2,669,18,2011-08-26T21:10:57Z,pt
dmcnally9,0,98,7,2013-10-29T22:53:25Z,en
golf_poo,1,141,7,2011-11-13T21:35:39Z,en
sahale23,0,81,4,2014-12-18T08:58:51Z,en
Jamey15069220,1,137,8,2013-06-28T00:28:16Z,en
andreahearty123,1,86,4,2013-09-12T21:29:47Z,en
jijun96,15,260,53,2010-07-28T08:11:08Z,en
1995_vieira,0,40,2,2012-02-14T14:49:58Z,pt
cefe0201,11,1375,39,2011-11-02T22:47:24Z,es
Ze_ghost974,1,2098,94,2013-01-15T21:24:41Z,fr
CMuireallEC,5,295,24,2012-08-09T23:14:13Z,en
deepakraj_s,3,59,2,2011-05-17T05:19:23Z,en
lingding5,1,409,11,2013-06-11T11:56:33Z,en
Suzierepc,0,104,5,2015-01-22T16:37:07Z,pt
kinghaha517,2,398,8,2014-12-06T14:03:21Z,zh-cn
poppychulo1976,5,48,4,2013-01-04T22:47:25Z,en
nayoung557,1,185,7,2011-10-29T12:56:59Z,ko
Rjs007Jr,44,254,8,2013-11-29T16:47:39Z,en
kurt_kdc,1,105,11,2010-08-11T19:59:42Z,en
Queenneraghrafi,12,2262,70,2012-03-11T06:02:34Z,en
Chiken_Hawk,1,51,1,2009-03-22T07:27:28Z,en
xUhhOhhx,0,196,22,2009-07-13T00:00:59Z,en
GinaWinland,0,31,1,2012-02-05T20:48:30Z,en
nelsonturtle,1,92,6,2011-03-16T13:02:36Z,en
hudasyiqin,4,1848,95,2013-02-27T04:36:21Z,en
jennelizando,5,392,19,2015-01-14T16:35:06Z,en
mkhizesi,0,198,10,2012-06-29T18:01:47Z,en
cedricstonge1,0,122,18,2014-04-11T02:32:37Z,en
pon_nina,0,100,26,2013-04-10T19:15:19Z,ru
katerabrynt,6,1021,38,2012-12-27T19:31:11Z,en
Opaqueiffy,0,58,5,2011-08-23T01:10:41Z,en
MohammedS97,13,1596,47,2012-05-29T12:58:51Z,en
TedroseWorkneh,3,875,35,2013-06-29T20:10:49Z,en
upendra1020,3,1197,26,2010-09-11T16:02:30Z,en
stoilchev,2,56,4,2010-10-09T22:17:20Z,en
shahafX3,1,919,45,2011-01-01T20:18:40Z,en
jordan131313,2,66,13,2010-02-10T23:52:38Z,en
xHangingTree,113,1089,15,2012-09-09T00:49:50Z,en
rrehman1990,0,398,14,2010-05-28T22:12:07Z,en
AjBABYcakes,1,121,17,2010-07-14T03:05:52Z,en
riesky_riza,7,1632,45,2013-09-11T11:34:52Z,id
b000mer77,3,1253,55,2011-01-29T03:54:39Z,en
gdelgado582,7,621,19,2010-03-10T22:52:14Z,en
RobinBransford,51,513,24,2012-10-14T18:45:14Z,en
justicejoseph2,3,96,8,2012-07-31T20:02:33Z,en
luvz2smile244,2,67,5,2011-02-20T05:31:55Z,en
nathanaelelo,0,43,4,2011-07-10T02:52:49Z,en
sima2523,0,53,1,2011-02-24T02:24:10Z,en
AbantMoha,8,924,589,2010-11-04T02:03:26Z,en
Autumn_Dwyer,0,537,41,2011-12-01T00:06:11Z,en
mamonw,0,168,7,2011-05-17T20:12:23Z,en
jibranshin,0,13,7,2013-05-08T09:20:29Z,en
ANTHONY57542619,1,70,4,2013-10-10T11:46:37Z,en
CaseyAntonio,3,558,52,2011-04-30T03:57:02Z,es
hamzo1,13,2251,80,2010-02-05T18:46:31Z,en
furosoto,1,81,7,2009-07-14T12:47:32Z,en
acleveland5,0,371,15,2014-01-05T14:50:41Z,en
juddmister,8,195,7,2009-03-04T17:47:48Z,en
MannTroll,16,2199,43,2012-02-14T20:53:17Z,pt
limingyue11,12,621,19,2013-05-31T22:45:02Z,en
Radio_Egg,1,1158,40,2014-02-10T12:37:34Z,ja
stoyonowa,12,184,11,2010-06-22T05:48:21Z,en
teebowcamp,3,1329,33,2014-12-29T00:37:13Z,en
ashleyt12428466,2,1119,65,2015-09-21T20:09:09Z,en
candicebrannon,2,341,36,2011-02-11T17:21:44Z,en
julesnc67,9,2777,94,2013-06-10T17:15:54Z,en
RomanGuts1,8,1782,49,2012-08-11T23:23:42Z,en
ashlynluvfinks,6,504,18,2011-09-19T00:45:27Z,en
bugeevelyne,5,1381,63,2011-10-14T07:44:46Z,fr
PinarAdabag,6,250,80,2012-01-05T13:07:20Z,en
JayyFransway,3,429,21,2009-08-26T23:13:08Z,en
thomaspullem,4,897,46,2012-12-04T19:57:50Z,de
AntooYujy,14,1960,62,2012-01-21T20:54:07Z,en
trumpetni,2,202,8,2009-04-23T01:04:36Z,en
wkfdltjordy,1,54,6,2013-04-19T10:58:58Z,en
Sarahcatelyn,7,86,61,2010-12-21T20:29:11Z,en
heidiholl,648,825,1805,2011-02-13T13:01:18Z,en
nikcassss,0,27,2,2010-12-01T10:36:04Z,en
lilydjo,0,119,8,2012-11-30T06:49:13Z,en
elicris2012,1,92,5,2012-08-05T23:30:41Z,es
mal3akh1,0,165,12,2011-06-08T10:58:33Z,en
fevzi_sago,5,1568,74,2012-12-16T21:29:59Z,tr
HussenMansy,7,244,8,2012-04-23T20:10:56Z,en
Severus1808,32,121,242,2011-07-17T16:05:56Z,en
MattMedrek,4,1722,70,2011-11-15T23:52:07Z,en
mmelara504,2,534,16,2012-06-11T22:13:19Z,en
cristi11ca,3,193,4,2009-09-10T00:02:37Z,en
ZombieCavazos,2,1103,46,2011-07-19T01:17:11Z,en
kelResende1,1,167,3,2011-10-17T16:59:20Z,en
sportler12,0,472,1,2011-01-24T16:54:10Z,de
BeAuTyTiPz_,1,509,20,2011-03-03T20:11:15Z,en
nico13jerk,1,272,6,2010-10-24T11:32:21Z,de
joseortiz30,4,419,18,2009-11-14T08:59:49Z,en
ositaadi08hotma,0,88,4,2011-03-19T23:57:47Z,es
SeyeMar,0,34,2,2012-02-18T15:54:45Z,it
lyxxaaykidd,9,243,13,2011-07-11T00:47:16Z,en
663805,8,1206,45,2012-09-13T12:51:44Z,en
jipson_mosquera,2,1348,39,2012-03-31T22:12:00Z,es
RalfKilian,0,89,2,2013-01-17T12:32:48Z,de
sot753641,5,1363,57,2013-11-15T15:09:53Z,zh-tw
ZuleimaCA,6,176,314,2012-11-08T22:39:27Z,es
hartchris531,0,1148,63,2013-02-13T08:12:10Z,en
yuuseiman,13,1517,65,2010-08-23T09:44:54Z,ja
Jemee9,1,78,3,2011-05-09T01:38:12Z,en
Mety_Tyo,297,408,20,2010-06-29T13:29:03Z,en
pokemonandbeyon,9,1093,79,2013-12-08T05:28:44Z,en
KenSchoen112194,0,220,6,2011-03-03T10:24:37Z,en
sulaimann_kamba,23,300,11,2011-05-11T07:26:14Z,en
moniqXD1,1,498,15,2012-07-22T18:37:18Z,pl
se59calcifer,1,114,3,2012-04-03T23:25:00Z,en
neutralbomb,0,29,7,2010-07-06T02:45:05Z,en
TDublovesyou,1,50,4,2009-08-26T22:56:25Z,en
mshauniza,0,349,18,2012-05-02T14:33:05Z,en
aali29,6,1075,30,2011-05-29T16:13:52Z,en
EfecanFatih,1,66,4,2011-08-26T22:25:38Z,tr
BiaaPoop,1,352,8,2013-09-21T15:09:47Z,ro
Edward_D_man,35,350,58,2013-05-03T11:18:02Z,en
CyrilLaussanne,8,1539,112,2012-03-17T21:23:13Z,fr
jcbvncnt22,0,62,1,2011-12-15T21:43:11Z,en
dinesg1,0,34,2,2011-08-08T09:26:13Z,en
caughulookin39,10,1666,34,2011-02-13T19:45:02Z,en
Haileyuknobunch,1,98,1,2012-11-30T15:06:40Z,en
adeniyantayo,0,44,4,2011-04-25T17:14:33Z,en
johannalombardo,2,463,19,2012-02-20T17:27:48Z,en
infinitears,0,154,26,2011-02-21T18:06:42Z,en
12345679hithere,46,490,45,2013-08-16T14:38:53Z,en
sdhaj2,5,136,5,2010-09-10T10:38:25Z,en
rylie2019,0,489,9,2013-09-25T01:21:01Z,en
lalou_x3,3,1330,58,2009-12-30T16:18:31Z,en
nikieysnor,2,609,71,2009-11-26T04:44:04Z,en
weenzii,1,68,5,2010-10-14T23:10:51Z,en
Salvatore511306,2,1211,36,2017-04-18T14:02:30Z,it
Abbeyk61,0,121,7,2009-11-03T19:35:19Z,en
lljohn3,1,456,2,2010-12-23T06:24:42Z,en
jonusisaboss,26,1657,77,2013-05-03T05:37:57Z,en
Mandipoo009,7,2080,57,2011-06-03T19:24:55Z,en
Kokeric,4,1131,33,2011-02-16T08:26:25Z,en
PM_kanog,2,61,4,2009-08-07T05:38:55Z,en
celiBrett,1,391,20,2012-08-20T11:54:37Z,en
mrami6586,10,2345,58,2009-03-20T19:41:27Z,en
ricosayangg1,4,102,4,2012-03-28T14:13:47Z,en
perfect_demi_xx,6,1905,38,2009-08-11T10:30:55Z,en
nchap_15,0,153,9,2010-07-30T17:46:24Z,en
xiulingf,0,45,2,2011-10-05T13:17:18Z,es
isaiahpayne4,2,32,1,2012-07-29T18:39:43Z,en
booklover83,6,140,12,2009-05-14T09:52:35Z,en
chromewolf1,5,602,14,2012-05-06T02:32:15Z,en
Fuse_Barrett,2,909,20,2010-05-21T06:41:17Z,en
SoffianAlwafiy,10,815,19,2011-08-23T09:30:16Z,en
RogrioResende2,3,57,3,2017-05-28T17:29:27Z,pt
junchan6g,2,1350,10,2012-06-23T09:32:44Z,ja
mbrenes77,2,249,8,2011-08-03T23:48:23Z,en
dylansmith83,1,281,4,2011-12-28T06:58:35Z,en
Bencollu04Collu,2,79,2,2013-06-25T11:06:51Z,en
lc_babyy,0,206,13,2010-07-07T13:41:15Z,en
sedesky10,55,1008,52,2013-02-28T03:25:32Z,en
vogya000,5,1145,39,2012-07-13T09:52:58Z,hu
hevodrik,7,2200,70,2010-05-25T01:28:03Z,en
DavorByronZorz,4,1216,69,2012-03-24T09:26:08Z,en
fawque_doug,1,510,18,2014-03-29T03:10:29Z,en
rfmkkkk111,1,892,40,2014-10-21T02:49:22Z,en
MarioFischer2,0,142,3,2012-01-23T20:14:29Z,de
milksinging,1,189,3,2010-11-25T16:22:38Z,en
Marc1232000,0,92,6,2013-10-25T06:40:07Z,en
britany811,2,1301,39,2011-02-19T22:44:05Z,en
taffyjayne,5,2116,57,2010-11-27T18:52:26Z,en
ocara7,1,939,26,2010-09-01T18:09:16Z,en
doster678,0,220,3,2012-02-26T04:56:48Z,en
zBackToYouZ,1,99,5,2011-09-27T05:52:13Z,en
delucasdarosa,13,3067,96,2011-07-29T01:56:48Z,pt
gustavofukusima,0,304,40,2013-09-09T17:22:23Z,pt
NicoWynn,54,359,28,2010-03-30T12:24:01Z,en
Dylan_VanEsch,36,2565,386,2013-08-17T00:07:40Z,en
KiniaKauna,4,487,10,2013-06-06T18:49:22Z,pl
emreeker4,2,182,16,2011-07-14T11:54:54Z,tr
luiz171junior,3,660,34,2012-02-17T02:46:49Z,en
lydiaconrad2584,1,1119,12,2013-03-27T01:55:10Z,en
jhoeila,0,104,4,2010-09-18T05:49:33Z,en
DesiMamah,8,1763,88,2013-01-04T18:51:54Z,en
maroxg45,52,2702,36,2013-06-04T16:08:46Z,en
LillemorBasthol,2,382,10,2012-03-27T21:18:00Z,sv
AlemannoAlberto,0,137,8,2014-01-31T13:44:05Z,it
JacksonKels,3,1685,72,2012-05-19T21:46:09Z,en
boycie1990,4,124,19,2011-03-22T06:47:14Z,en
oliviadow,0,33,2,2010-12-30T01:24:01Z,en
nazca7280,9,332,23,2010-07-28T07:17:29Z,en
chispa_8,3,1243,30,2010-02-09T07:20:10Z,en
caglajbieber,5,1147,30,2010-09-14T18:59:42Z,en
rajsrivns,10,205,3,2011-04-27T14:02:42Z,en
Caroline4evr,1,1447,31,2009-06-26T02:16:25Z,en
epalomar,1,124,9,2009-04-02T05:26:58Z,en
Samclark52,9,128,11,2009-06-05T12:40:25Z,en
Faridadekhar,0,201,8,2013-09-13T19:12:33Z,en-gb
m_tsix,4,1204,69,2012-10-24T13:24:13Z,ja
chrislanious09,0,143,9,2013-02-28T21:51:46Z,en
anhbuiviet,1,29,1,2010-03-10T09:48:04Z,en
LindaEvans31,1,181,5,2011-10-29T09:37:06Z,en
lucamucha,30,2435,95,2012-10-20T14:24:34Z,fr
TitoJnior1,0,147,5,2012-01-08T22:58:24Z,pt
Zoe_Gordon,1,152,9,2010-05-21T09:07:17Z,en
rick_tb,6,413,18,2009-06-17T17:29:03Z,en
AKB487s,6,1667,69,2012-02-08T04:56:25Z,zh-cn
jordski3,28,467,564,2010-01-30T20:56:18Z,en
SaIfcl,0,85,5,2009-09-09T10:49:59Z,en
bmp1011,2,483,82,2011-08-17T01:10:42Z,pt
guimagalo,0,157,13,2015-09-22T00:40:31Z,pt
Wonderbum,0,56,4,2011-07-19T06:56:19Z,en
BelindaCanham,0,25,9,2011-12-25T03:03:34Z,en
pimford,1,1060,81,2011-02-27T08:42:45Z,en
innecence_2011,2,130,7,2011-01-12T13:54:24Z,en
tildminou,5,353,10,2009-05-25T21:03:00Z,en
etoile0831,4,1799,17,2009-10-04T02:06:49Z,en
Il69ll,0,211,5,2010-06-17T08:02:09Z,en
kantchichos,2,55,2,2010-02-05T09:11:02Z,fr
AhmadRamdhanu,9,1759,43,2014-02-14T08:24:11Z,id
janmuhad,5,101,1,2011-08-04T17:38:17Z,en
austinsned95,2,557,25,2012-05-21T22:08:10Z,en
Mia_LopheU1,44,1826,58,2012-09-01T04:11:52Z,en
xmimarcucci,12,310,133,2011-01-30T21:15:44Z,en
