screen_name,followers_count,friends_count,statuses_count,created_at,lang
"jagrutived",0,190,7,"Wed Dec 18 09:12:18 +0000 2013","en"
"viyo24",1,191,3,"Sun Dec 26 10:19:15 +0000 2010","en"
"Smiilaa",58,374,22,"Sun Jul 26 21:01:43 +0000 2009","en"
"Galaxycnc",0,97,13,"Fri Jun 19 02:41:42 +0000 2015","en"
"NathaleVR",7,116,36,"Sat Oct 17 03:20:35 +0000 2009","en"
"uffekalason",2,248,18,"Tue Jul 26 12:26:41 +0000 2011","en"
"FleschVanda",9,103,2,"Thu Jun 28 21:18:56 +0000 2012","hu"
"barnaovidiu",0,187,4,"Thu Nov 10 00:08:31 +0000 2011","en"
"salihaht",1,963,39,"Sat May 12 10:15:01 +0000 2012","en"
"jakehouza",13,253,7,"Mon Nov 14 15:36:39 +0000 2011","en"
"JarrettisHood",1,136,4,"Sat Apr 03 23:54:16 +0000 2010","en"
"Ella_glitz1224",6,104,4,"Sun Aug 22 13:49:58 +0000 2010","en"
"DuguayYvon",5,1048,54,"Sun Dec 04 20:02:10 +0000 2011","fr"
"ericajaymac",79,459,302,"Fri Oct 28 19:55:35 +0000 2011","en"
"limoDZman",4,1823,113,"Wed Mar 31 16:07:56 +0000 2010","fr"
"whitepowwr",2,604,26,"Wed Sep 21 18:56:55 +0000 2011","en"
"popliviu08",2,158,5,"Wed Apr 17 19:02:38 +0000 2013","ro"
"lvaldez8700",12,403,8,"Sun Feb 09 00:36:42 +0000 2014","en"
"fromme7866",3,638,17,"Sat Dec 22 13:25:14 +0000 2012","ko"
"Dawnharlee",5,1112,64,"Sun Jan 09 06:06:02 +0000 2011","en"
"m_t202050",2,1348,100,"Mon May 07 21:28:55 +0000 2012","en"
"tlday80_t",1,229,6,"Sun Jan 12 20:05:51 +0000 2014","en"
"cecilek3",2,161,3,"Fri Aug 09 14:55:55 +0000 2013","en"
"cuckoo2410",0,230,5,"Tue Apr 01 17:36:52 +0000 2014","en-gb"
"legsmigee",0,28,7,"Fri Mar 28 07:17:50 +0000 2014","en"
"George97lambo",0,229,4,"Fri Jan 14 19:37:53 +0000 2011","en"
"astor1954",5,238,6,"Fri Nov 05 02:00:00 +0000 2010","en"
"HIDOUXJEAN",2,1289,59,"Thu Oct 20 11:41:16 +0000 2011","en"
"minicupracer48",0,143,6,"Fri Jul 15 17:23:51 +0000 2011","en"
"guidosan",0,186,5,"Tue Sep 25 20:03:20 +0000 2007","en"
"madisonbeam1",3,277,11,"Sun Apr 28 17:59:43 +0000 2013","en"
"gageezernack",2,1181,16,"Tue Oct 29 21:00:12 +0000 2013","en"
"tanto_23",2,78,6,"Tue Jan 04 08:15:11 +0000 2011","en"
"jcrxe",5,1135,43,"Mon Jun 13 03:21:16 +0000 2011","en"
"punk432",9,254,10,"Tue Aug 13 09:16:07 +0000 2013","en"
"jerryrobinson23",0,357,6,"Mon Feb 08 14:44:51 +0000 2010","en"
"blueyedman75",0,64,1,"Tue Mar 19 07:22:16 +0000 2013","en"
"LALO_PROJECT",18,829,31,"Sat Jan 16 18:31:05 +0000 2010","en"
"ldDark",3,152,9,"Wed Dec 22 02:31:33 +0000 2010","es"
"arthurleal5",18,323,18,"Wed Jan 04 15:24:34 +0000 2012","pt"
"LSArgh",1,582,24,"Sun Jan 31 02:05:44 +0000 2010","en"
"igor3290",1,163,8,"Wed Aug 21 15:44:35 +0000 2013","pt"
"nerissa_j",0,460,34,"Mon Dec 12 06:00:59 +0000 2011","en"
"AegleJane",3,284,7,"Tue Dec 13 15:28:28 +0000 2011","nl"
"Sandman1189",0,128,3,"Tue Nov 08 21:11:03 +0000 2011","en"
"zgr_aykal",7,1739,19,"Tue Feb 18 08:08:02 +0000 2014","tr"
"LITAAMELIA",1128,171,8918,"Tue Jul 28 07:51:05 +0000 2009","en"
"darshawngoodwin",1,1102,36,"Tue Dec 28 01:17:27 +0000 2010","en"
"Excuseyou__",26,430,125,"Sat Jul 11 12:00:42 +0000 2009","en"
"cherif4063",10,1605,83,"Thu Oct 20 20:47:48 +0000 2011","fr"
"DoucheBagEx_",0,274,1,"Thu Jul 11 00:50:03 +0000 2013","en"
"Killa55tanker",9,1341,55,"Mon Feb 14 13:48:57 +0000 2011","en"
"Godffyy",10,400,10,"Fri Jul 23 17:25:03 +0000 2010","en"
"stoney931",0,51,3,"Tue Jan 03 03:09:24 +0000 2012","en"
"THEOPHI63822531",0,54,1,"Tue Mar 20 22:09:38 +0000 2012","en"
"geneseeschools",1,944,16,"Mon Jun 25 03:15:14 +0000 2012","en"
"nickbruton1",4,450,11,"Wed Aug 18 01:29:50 +0000 2010","en"
"quinnma2",0,375,7,"Mon Oct 04 09:40:21 +0000 2010","en"
"charliebgood",11,683,22,"Thu Mar 19 14:56:05 +0000 2009","en"
"JordanWhite15",1,223,9,"Fri Jun 17 03:20:45 +0000 2011","en"
"kiseppxx",8,1397,41,"Sun Mar 08 07:58:00 +0000 2015","pt"
"AlissiaZina",0,33,1,"Tue Oct 18 20:39:31 +0000 2011","fr"
"official_Romeo",8,1948,105,"Mon Jul 06 19:59:18 +0000 2009","en"
"jay3468",4,240,28,"Thu May 16 19:55:44 +0000 2013","en"
"Wlnha",1,99,11,"Mon Nov 01 17:08:18 +0000 2010","en"
"weehoopy",6,1054,34,"Sat Jan 07 20:46:17 +0000 2012","en"
"gekzter",0,84,32,"Wed Jun 08 06:49:00 +0000 2011","es"
"miraclestarr1",3,58,9,"Thu May 28 01:44:49 +0000 2009","en"
"hawleri18",8,1391,56,"Wed Jun 12 20:52:06 +0000 2013","en"
"JoaoPSRamos",2,111,8,"Sun Jul 08 22:29:48 +0000 2012","pt"
"JayminLunagariy",0,125,10,"Sat May 11 08:20:59 +0000 2013","en"
"QueenaChiang",0,167,17,"Tue Sep 13 16:01:02 +0000 2011","en"
"edesio9",0,103,2,"Fri Nov 04 15:56:36 +0000 2011","pt"
"codyboy",2,108,11,"Sat Jul 26 22:48:37 +0000 2008","en"
"AllishaFalk",1,58,11,"Sat Oct 30 15:24:14 +0000 2010","en"
"rashad163",6,762,41,"Wed Apr 15 13:30:11 +0000 2009","en"
"utawanai",7,1723,16,"Sat Oct 31 08:57:10 +0000 2009","en"
"LukaCsMurQphy",5,1644,78,"Wed Jul 29 16:54:08 +0000 2009","ru"
"Euseifa",0,236,7,"Mon May 14 21:55:13 +0000 2012","pt"
"so5330",10,190,12,"Wed Dec 24 05:54:06 +0000 2014","ko"
"elsa_bouvard",7,159,10,"Tue Apr 25 13:52:42 +0000 2017","fr"
"N_Le_Marre",1,447,36,"Fri Feb 06 00:39:57 +0000 2015","en"
"taniamariasique",0,192,14,"Wed Nov 16 09:00:30 +0000 2011","pt"
"honorioribeiro2",4,444,29,"Mon Aug 08 13:12:09 +0000 2011","pt"
"kendynho98",0,62,9,"Tue May 20 06:11:23 +0000 2014","pt"
"Opheelii",2,1588,84,"Fri Apr 04 20:25:07 +0000 2014","fr"
"ismailirj",5,333,13,"Mon Nov 17 10:01:40 +0000 2014","en-gb"
"mnelson001",0,133,2,"Sun Mar 29 03:04:07 +0000 2009","en"
"derickpogi_07",1,433,17,"Mon Feb 07 08:12:09 +0000 2011","en"
"vicky122805",2,143,6,"Tue Jan 24 21:51:28 +0000 2012","en"
"KaylanMoses",1,406,12,"Thu Nov 20 00:45:13 +0000 2014","en"
"hailee3499",35,2103,51,"Wed Feb 20 03:05:32 +0000 2013","en"
"MikixSilva",6,803,368,"Tue Sep 20 23:42:15 +0000 2011","pt"
"BethleyEddie",6,859,17,"Sat Feb 01 18:41:00 +0000 2014","en"
"ShingieC2",0,202,8,"Tue Jul 02 15:49:05 +0000 2013","en"
"bertroune",3,265,10,"Sun Aug 08 11:12:26 +0000 2010","fr"
"anthonpierr8",19,606,48,"Thu Mar 22 22:19:41 +0000 2012","en"
"andrimustofa05",0,103,17,"Mon Sep 09 12:23:38 +0000 2013","id"
"ezzavandenhoek",2,282,14,"Tue Aug 07 20:15:25 +0000 2012","en"
"SkyYg33",33,344,51,"Mon Mar 05 20:31:01 +0000 2012","en"
"NitinJusta777",12,2350,42,"Wed Jun 22 08:24:32 +0000 2011","en"
"paweljan85",2,557,32,"Fri Nov 09 09:04:24 +0000 2012","pl"
"herpomarx",3,247,51,"Fri May 31 11:41:00 +0000 2013","en"
"scrapicoco71",3,253,9,"Sat Oct 22 01:10:35 +0000 2011","fr"
"meguchasu",0,450,14,"Fri Jun 18 01:08:08 +0000 2010","en"
"sp1025",0,140,4,"Tue Nov 29 18:16:22 +0000 2011","fr"
"73Pnk",8,251,6,"Thu Jan 17 04:26:33 +0000 2013","en"
"PAVANKU46941843",27,427,60,"Tue Oct 08 12:46:46 +0000 2013","en"
"angelikazegura",0,83,4,"Sun Sep 25 18:37:56 +0000 2011","en"
"pinkrose548",0,518,13,"Wed Dec 15 18:16:06 +0000 2010","en"
"yanyan12721",8,939,22,"Mon Aug 04 13:07:15 +0000 2014","en"
"Elijah06570818",3,1669,67,"Thu Aug 30 00:21:29 +0000 2012","en"
"DrydenDon",2,108,14,"Tue Apr 27 04:16:33 +0000 2010","en"
"kevyidiot",3,179,58,"Mon Mar 19 04:35:21 +0000 2012","en"
"missaloveschase",0,132,13,"Tue Apr 26 05:14:36 +0000 2011","en"
"cesarecay",4,1139,35,"Mon May 16 16:03:57 +0000 2011","es"
"rebwar_bazaz",1,148,6,"Tue Oct 04 16:54:03 +0000 2011","en"
"matheus_rmc123",3,119,5,"Wed Mar 18 16:23:57 +0000 2015","pt"
"Adil_Jahangeer",6,1963,36,"Wed Aug 22 00:53:31 +0000 2012","en"
"Ch1zzle",2,1454,67,"Fri Aug 07 00:45:01 +0000 2009","en"
"kykyrae98",3,237,7,"Tue Dec 22 05:57:05 +0000 2009","en"
"BriMarie808",0,29,1,"Wed Jan 12 23:37:23 +0000 2011","en"
"MEGGS_XXx",10,776,28,"Fri Jul 24 07:11:39 +0000 2009","en"
"aitmenguellet2",21,1196,35,"Thu Feb 14 10:07:32 +0000 2013","fr"
"stuntsonfire",0,72,9,"Sat Dec 11 05:58:15 +0000 2010","en"
"cuddles980001",2,1283,46,"Fri Apr 26 18:01:10 +0000 2013","en"
"diemaniacs",0,34,2,"Tue Jan 18 21:54:11 +0000 2011","de"
"Keyes500",3,1038,91,"Wed Apr 28 21:38:42 +0000 2010","en"
"heisdavis122",0,214,6,"Wed Dec 22 02:35:46 +0000 2010","en"
"ceske_pivo",15,257,16,"Tue Nov 18 15:31:02 +0000 2014","cs"
"afg_qais",4,174,31,"Wed Dec 21 22:21:36 +0000 2011","en"
"lushioushottie",4,1405,53,"Mon Jul 20 00:44:14 +0000 2009","en"
"slavicasd",62,773,11,"Wed Jan 15 20:37:18 +0000 2014","en"
"kilderbruno",9,140,17,"Mon Dec 06 02:00:43 +0000 2010","en"
"carlosre1",1,418,24,"Wed Mar 30 11:21:17 +0000 2011","en"
"jjellydonuts",1,262,6,"Mon Oct 24 00:48:05 +0000 2011","en"
"cruelzinn",5,443,9,"Wed Jun 24 18:03:41 +0000 2009","en"
"Cachanilla209",3,97,13,"Wed Dec 01 13:53:00 +0000 2010","en"
"vincentlenell",6,1452,55,"Sat Aug 15 00:57:40 +0000 2015","sv"
"JamesJeler14",7,1573,40,"Mon Oct 24 15:28:33 +0000 2011","en"
"mizoreyuki1",3,232,9,"Fri Oct 26 23:35:41 +0000 2012","es"
"devmax3d",0,522,14,"Tue Dec 21 12:05:09 +0000 2010","en"
"fKevinz",5,715,22,"Mon Jul 23 09:56:41 +0000 2012","en"
"kamadin77",0,54,4,"Thu Dec 13 23:16:13 +0000 2012","fr"
"fluffi43",48,335,174,"Sun May 02 04:10:14 +0000 2010","en"
"STAIXZ",0,90,5,"Wed Jun 22 12:59:10 +0000 2011","en"
"XYZ03416874",2,1330,34,"Tue Jan 17 19:11:22 +0000 2017","en"
"septhambi",7,190,20,"Fri Aug 24 08:00:26 +0000 2012","id"
"4037112sylva",3,214,10,"Wed Jan 13 13:36:49 +0000 2016","cs"
"BattagliaJ",2,1121,50,"Sat Jul 23 12:53:46 +0000 2011","en"
"JoseMajix",9,81,2,"Thu Oct 13 22:53:44 +0000 2011","en"
"alighor",2,1290,61,"Sat Dec 12 11:23:52 +0000 2009","en"
"henryhuynh2717",5,245,26,"Sat Feb 14 02:44:45 +0000 2015","en"
"markjohnston191",4,1223,54,"Mon Jun 08 01:01:16 +0000 2015","en"
"bashir_sam",0,94,6,"Wed Feb 01 17:09:57 +0000 2012","en"
"Youneshay",0,75,1,"Tue Oct 04 16:54:42 +0000 2011","fr"
"johnaeyondaspot",58,806,201,"Fri Aug 05 17:47:48 +0000 2011","en"
"Rd1Rita",1,56,9,"Wed Oct 10 07:10:30 +0000 2012","en"
"CitybloodRandy",0,91,25,"Thu Jul 25 03:23:27 +0000 2013","en"
"_kothita_",0,140,7,"Wed Jul 14 22:32:51 +0000 2010","es"
"k9gary",3,75,3,"Fri May 15 06:48:10 +0000 2009","en"
"JaySchwartz686",20,403,10,"Fri Oct 15 00:32:47 +0000 2010","en"
"Jennnns",4,235,8,"Tue Apr 28 19:52:40 +0000 2009","en"
"Irfansyah_dota",4,196,20,"Wed Sep 25 12:56:09 +0000 2013","en"
"sbluejay13",2,330,17,"Tue Jul 21 14:07:23 +0000 2009","en"
"rm_romy",1,129,3,"Mon Dec 03 02:35:55 +0000 2012","en"
"martelltillman",0,33,4,"Sat Apr 23 12:17:04 +0000 2011","en"
"LiddoAnahii",4,59,6,"Tue Dec 14 01:06:06 +0000 2010","en"
"TRIZZLE111",0,54,5,"Thu Jan 06 14:03:58 +0000 2011","en"
"ResendizBrian",3,1085,45,"Sat Jul 16 21:20:02 +0000 2011","en"
"Whaiiiit",0,33,1,"Sun Feb 06 13:19:50 +0000 2011","en"
"YaraAun",17,82,9,"Wed Nov 09 21:04:33 +0000 2011","en"
"Jack110",8,408,17,"Thu Mar 05 03:30:39 +0000 2009","en"
"joii_c",4,37,2,"Sun Sep 18 04:20:07 +0000 2011","en"
"cycyuckermann",4,440,10,"Tue Aug 04 01:07:36 +0000 2009","en"
"FallenJim",20,257,314,"Wed Jun 23 05:06:01 +0000 2010","en"
"1Dharmayanti",5,292,7,"Sat May 30 10:55:21 +0000 2015","en"
"beritt012",2,668,115,"Sat Nov 20 03:28:18 +0000 2010","ja"
"tecnologo2009",2,72,4,"Tue Dec 20 02:10:53 +0000 2011","pt"
"michaela1114444",0,1101,31,"Wed Jun 08 23:23:07 +0000 2011","en"
"JeaStin06",9,285,7,"Thu May 20 15:14:35 +0000 2010","en"
"dagdakijeppe",8,345,23,"Tue Jun 22 11:06:52 +0000 2010","en"
"UniqueBarbiee69",0,57,5,"Wed Feb 16 20:57:05 +0000 2011","en"
"Anniie__e",50,434,950,"Sun Nov 01 00:54:45 +0000 2009","pt"
"paigemya20j",2,955,15,"Fri Oct 05 05:02:36 +0000 2012","zh-cn"
"DavidTHeard",0,64,6,"Fri Feb 25 03:13:02 +0000 2011","en"
"henryzhou1976",0,221,16,"Fri Sep 12 04:44:12 +0000 2014","en"
"nikkif38",3,89,23,"Thu Jun 09 02:23:23 +0000 2011","en"
"tinksalon",0,443,9,"Thu Dec 10 03:29:29 +0000 2009","en"
"Philipmercurio",2,925,50,"Mon Aug 15 22:21:17 +0000 2011","en"
"DariyaSmiley",2,385,2,"Fri Jul 08 04:47:06 +0000 2011","en"
"bibanon_taisa",0,187,10,"Tue Nov 17 07:25:33 +0000 2009","en"
"myloveforyou422",0,136,9,"Sat Jan 07 06:03:40 +0000 2012","zh-tw"
"nailihouari",0,410,16,"Sat Feb 12 18:41:44 +0000 2011","fr"
"cornet1998",6,1483,51,"Mon Sep 24 19:20:33 +0000 2012","fr"
"HaydnSpeed",16,454,41,"Wed Mar 25 18:35:13 +0000 2009","en"
"herman711",0,27,5,"Tue Feb 08 17:05:56 +0000 2011","en"
"davester26",0,61,6,"Sun Sep 26 17:23:01 +0000 2010","en"
"Loukinha29",6,1073,49,"Sat Sep 11 17:53:48 +0000 2010","en"
"Normitavelez",29,268,10,"Wed Oct 31 20:17:13 +0000 2012","en"
"xMJGMx",15,142,7,"Sun May 03 00:57:26 +0000 2009","en"
"mommamashoe",0,229,5,"Sat Mar 12 04:13:45 +0000 2011","en"
"palina98711",3,341,12,"Tue Apr 16 17:59:35 +0000 2013","pl"
"vWQpJdEk8vi6qV8",0,65,4,"Tue Feb 23 06:58:55 +0000 2016","ru"
"work_pc",16,304,16,"Tue Dec 03 11:29:42 +0000 2013","pt"
"theresalovesno1",11,978,26,"Wed Apr 04 22:49:40 +0000 2012","en"
"Satria_ariembha",0,452,35,"Thu May 17 14:12:07 +0000 2012","en"
"berrakgk",6,1253,90,"Fri Jan 07 03:53:05 +0000 2011","en"
"niffy2911",3,2164,73,"Thu Oct 13 14:28:43 +0000 2011","en"
"surijati",0,118,5,"Mon Nov 29 08:06:51 +0000 2010","en"
"mt92504",1,1205,37,"Sun Feb 17 16:05:47 +0000 2013","en"
"ffaelepoloni",2,293,6,"Fri Feb 04 17:51:13 +0000 2011","it"
"saul14523489",3,79,3,"Thu Mar 01 23:16:12 +0000 2012","es"
"Flaca1997",5,741,31,"Fri Jul 23 05:23:52 +0000 2010","en"
"Ananthasai11",4,1281,23,"Fri Aug 26 16:04:14 +0000 2011","en"
"distintocafe",4,1059,35,"Tue Dec 14 11:42:24 +0000 2010","en"
"steehannah",35,304,66,"Wed Sep 09 13:30:33 +0000 2015","en"
"yashabcd",0,31,2,"Sat Mar 05 01:58:24 +0000 2011","en"
"zeldalink207",1,105,11,"Sun Jun 12 17:39:11 +0000 2011","en"
"mcburin",0,99,14,"Wed Sep 07 08:14:15 +0000 2011","en"
"DanielPurves1",2,637,30,"Tue Jun 07 07:15:02 +0000 2011","en"
"rpmedia_",22,468,13,"Fri Jan 23 00:10:04 +0000 2015","en"
"bbybuttercup08",0,451,20,"Sat Jan 08 07:44:51 +0000 2011","en"
"Herlinyanto",6,202,16,"Mon May 23 09:04:00 +0000 2011","en"
"SzilrdJ",8,221,4,"Tue Sep 18 15:44:08 +0000 2012","hu"
"LucasFaura",8,223,55,"Sat Jan 23 12:29:20 +0000 2010","en"
"Thai_Ajarn",0,147,6,"Sun Jun 16 07:36:37 +0000 2013","en"
"basketball8841",1,135,15,"Thu Sep 02 21:19:20 +0000 2010","en"
"bmostdays",3,722,28,"Mon Dec 30 19:38:12 +0000 2013","en"
"Mooresc2",2,144,6,"Sat May 12 03:29:38 +0000 2012","en"
"tkhanage",6,1314,187,"Mon May 24 22:59:24 +0000 2010","ja"
"anthonybryant5",0,28,2,"Sat Jan 14 18:46:59 +0000 2012","en"
"OllieBenbow",12,1293,23,"Fri Oct 05 20:20:07 +0000 2012","en"
"Nemigazrock",14,352,5,"Mon Feb 07 17:01:58 +0000 2011","en"
"momixax",12,2013,47,"Thu Aug 27 20:23:52 +0000 2009","en"
"MaxMilkie",0,129,3,"Mon Jun 27 08:46:41 +0000 2011","en"
"SDanvers",0,159,8,"Sun Jun 26 16:02:42 +0000 2011","en"
"KbraSuzan",0,446,11,"Thu Mar 22 19:45:08 +0000 2012","tr"
"Rusy_85",3,146,6,"Sun Jan 13 01:51:13 +0000 2013","es"
"ginjaninja98",2,266,10,"Sat Jan 14 20:16:38 +0000 2012","en"
"elif_serdaroglu",8,1616,71,"Tue Dec 13 20:01:06 +0000 2011","en"
"mimiyki1025",1,1075,9,"Wed Sep 17 23:58:55 +0000 2014","ja"
"hapihel",0,150,10,"Mon Aug 31 14:28:30 +0000 2009","en"
"patricia_janey",9,585,19,"Thu Sep 26 14:52:01 +0000 2013","en"
"valyals_taylor",0,112,8,"Mon Mar 03 07:05:36 +0000 2014","en"
"mhdhlm",0,113,7,"Fri Apr 13 16:58:06 +0000 2012","en"
"danneelia",1,67,5,"Sun Sep 26 23:10:43 +0000 2010","de"
"Chibi_Kella",3,268,11,"Fri Jan 08 12:55:32 +0000 2010","en"
"FortRomanfort14",2,598,26,"Sat Mar 08 18:54:35 +0000 2014","en"
"romanova2010",0,262,6,"Sat Jul 09 13:23:11 +0000 2011","ru"
"karengglass",4,330,5,"Thu Jun 20 19:36:17 +0000 2013","en"
"lovexokarma",5,1130,216,"Fri Apr 08 15:20:14 +0000 2011","en"
"Hectorsiux",2,689,87,"Wed Feb 06 19:33:31 +0000 2013","en"
"chauffage156",2,56,4,"Thu Aug 01 06:50:18 +0000 2013","en"
"iProbablyH8u",2,144,49,"Sun Apr 15 00:05:15 +0000 2012","en"
"redoine12",4,1759,64,"Sun May 20 20:29:39 +0000 2012","fr"
"MOHAMMADLUKMAN",1,931,81,"Thu Feb 03 17:35:27 +0000 2011","en"
"ichinw2",6,101,3,"Thu Jun 12 03:09:58 +0000 2014","en"
"PeterKomninos13",4,1230,39,"Mon Feb 07 23:07:04 +0000 2011","en"
"katielou985",33,303,86,"Sun Aug 05 20:03:34 +0000 2012","en"
"amandahobson57",0,134,20,"Fri Jul 12 11:19:16 +0000 2013","en"
"Iin_Iustiadi",177,883,634,"Fri Jan 04 05:47:43 +0000 2013","en"
"Azam1211",3,133,12,"Mon Feb 06 04:50:54 +0000 2012","en"
"gnnominha",2,32,1,"Sun Dec 12 00:25:43 +0000 2010","en"
"semelefilms",4,1563,28,"Wed Sep 29 23:40:15 +0000 2010","es"
"davidgayol1",6,58,4,"Fri Feb 08 08:32:00 +0000 2013","es"
"georgiehawks",1,88,16,"Sat Oct 24 14:38:47 +0000 2009","en"
"krazychula2nv",3,159,6,"Fri Jun 28 03:48:13 +0000 2013","en"
"AmberMartindal1",1,153,14,"Sun Jan 01 21:13:03 +0000 2012","en"
"DreHADLEY",1,258,12,"Sat Sep 14 14:42:26 +0000 2013","en"
"bdominguez15",2,126,4,"Tue Aug 24 22:18:25 +0000 2010","es"
"jefdascanio",1,254,8,"Sun Oct 18 12:24:03 +0000 2009","en"
"david40971",0,46,3,"Sat Feb 19 19:33:54 +0000 2011","en"
"Szifo90",1,60,4,"Mon Oct 13 09:28:31 +0000 2014","pl"
"Simsawesomer",0,156,7,"Sat May 07 20:06:42 +0000 2011","en"
"aga123175",0,140,2,"Wed Dec 28 21:04:45 +0000 2011","pl"
"alvinshumster",2,358,16,"Wed Jun 13 03:27:16 +0000 2012","en"
"shathok",14,2129,54,"Fri May 22 23:35:05 +0000 2009","en"
"romagna33",2,1238,59,"Sat Nov 05 05:04:34 +0000 2011","it"
"a2ng_asali",89,434,738,"Mon Nov 15 05:04:33 +0000 2010","en"
"pitzrgr8",6,1502,51,"Thu Sep 29 14:38:18 +0000 2011","en"
"AAKHoster",7,1961,106,"Wed Dec 25 22:26:09 +0000 2013","fr"
"Abvierge",18,2115,27,"Mon Mar 21 23:02:03 +0000 2011","en"
"brittanym86",3,86,34,"Thu Feb 19 16:48:31 +0000 2009","en"
"mrill634",2,705,16,"Fri Jan 14 19:11:56 +0000 2011","en"
"Stefansmowrey",1,121,18,"Sun Apr 29 23:33:22 +0000 2012","en"
"Apxazo",1,29,1,"Sat Jun 18 07:01:32 +0000 2011","en"
"nobphadon3",0,181,10,"Sun Nov 17 03:44:35 +0000 2013","en"
"seya2013",1,440,16,"Wed Jan 23 00:34:19 +0000 2013","es"
"varick111",1,75,3,"Wed Oct 01 18:26:26 +0000 2014","en"
"korewa11",3,1856,22,"Thu Dec 10 01:02:35 +0000 2009","en"
"4qui1a",1,315,9,"Wed Feb 17 15:49:25 +0000 2016","ru"
"sweettiffany194",0,51,1,"Sat Feb 12 17:50:14 +0000 2011","en"
"valtersmm",4,918,137,"Wed May 04 14:32:07 +0000 2011","en"
"jhoalove96",6,2179,52,"Fri Dec 24 21:17:25 +0000 2010","es"
"youngkday01",1,205,2,"Sat Jun 19 20:18:54 +0000 2010","en"
"purple570",0,203,6,"Fri Sep 21 02:42:04 +0000 2012","en"
"lyonel67",3,1210,41,"Tue Nov 30 18:41:59 +0000 2010","en"
"theguy919",0,183,3,"Fri May 01 04:41:40 +0000 2009","en"
"soniroo",15,187,9,"Tue Nov 30 22:26:10 +0000 2010","en"
"lucybonilla121",3,429,10,"Fri Apr 19 21:00:37 +0000 2013","en"
"prettygirlswa18",9,863,51,"Thu Jun 23 22:50:24 +0000 2011","en"
"prestigeprin001",2,512,21,"Fri Mar 15 04:08:09 +0000 2013","en"
"SkibnskiAndrzej",4,1110,56,"Fri Aug 15 02:08:32 +0000 2014","pl"
"khairulAnwarY",16,639,30,"Tue Apr 19 02:23:20 +0000 2011","en"
"loketo",1,71,1,"Mon Jun 02 22:12:45 +0000 2008","en"
"Lucah_Tavares",0,218,12,"Wed Apr 13 18:42:55 +0000 2011","en"
"Real863",2,504,70,"Tue Jul 28 04:26:44 +0000 2009","en"
"knowledgeman08",1,835,37,"Sun Jul 26 00:35:55 +0000 2009","en"
"Suphawadi",1,68,2,"Tue Apr 05 08:50:06 +0000 2011","en"
"DAVAL6",0,89,4,"Sun May 06 17:27:37 +0000 2012","fr"
"javadwi",5,718,14,"Fri Jun 29 15:42:04 +0000 2012","id"
"WayneGrimme",0,416,36,"Fri Aug 17 01:05:03 +0000 2012","en"
"StefannyHuang",22,316,35,"Tue Oct 11 13:52:43 +0000 2011","en"
"MCfuzzleduck",5,200,8,"Wed Feb 18 21:26:55 +0000 2009","en"
"bambam992",4,1233,49,"Thu Feb 17 17:18:01 +0000 2011","en"
"sofiebohnen",53,362,623,"Sat Jun 26 18:55:10 +0000 2010","en"
"MaloneyShelley",1,145,3,"Sun Oct 28 13:16:16 +0000 2012","en"
"twboutwell",5,1614,71,"Wed Mar 13 18:07:55 +0000 2013","en"
"kahvillafan",168,601,2597,"Tue Mar 02 16:59:09 +0000 2010","en"
"SueSuepoole",0,60,2,"Thu May 23 16:32:51 +0000 2013","en"
"xoxMTxox",24,796,55,"Wed Aug 12 23:05:34 +0000 2009","en"
"eliezermontess",1,264,5,"Fri May 13 21:16:37 +0000 2011","es"
"corona1queen",3,82,10,"Mon Jul 26 03:52:37 +0000 2010","en"
"MengaKong",2,1120,10,"Mon Jan 24 22:32:12 +0000 2011","en"
"Toxic_bubble",0,282,29,"Tue Jan 12 23:44:55 +0000 2010","en"
"banknoii",10,202,14,"Fri Feb 11 12:33:27 +0000 2011","en"
"77zy",4,1158,42,"Mon Mar 05 16:50:46 +0000 2012","en"
"coolhernandez11",10,825,52,"Mon Nov 10 02:21:39 +0000 2014","en"
"anneflatrate",2,199,5,"Mon Aug 09 11:32:20 +0000 2010","de"
"Hey_Becca",263,535,6349,"Thu Jul 30 05:23:52 +0000 2009","en"
"lisabethhot",3,413,12,"Tue Oct 27 02:24:42 +0000 2009","en"
"DristyRae",2,810,42,"Mon Sep 07 15:23:19 +0000 2009","en"
"lizhughes84",0,194,12,"Sun Aug 05 13:49:48 +0000 2012","en"
"tuitterclaudio",1,125,17,"Tue Feb 02 15:40:17 +0000 2010","en"
"Carlos81001069",15,400,9,"Thu Apr 12 10:23:13 +0000 2012","pt"
"Savage_DC",5,897,32,"Sun Sep 23 13:33:19 +0000 2012","en"
"_cxrrinee",22,310,707,"Fri Nov 22 19:01:59 +0000 2013","en"
"GaioCarolina",1,213,9,"Sat Sep 19 14:19:39 +0000 2015","pt"
"ZakariAhmed3",1,320,5,"Wed Apr 04 12:59:39 +0000 2012","en"
"Juan_Espiin",6,555,17,"Tue Feb 15 19:53:40 +0000 2011","en"
"1234Duma",4,520,17,"Sat Jun 23 11:01:51 +0000 2012","id"
"empsweet",14,2051,23,"Sun May 09 10:45:14 +0000 2010","en"
"CarlyJean_22",5,225,8,"Wed Aug 05 17:23:07 +0000 2009","en"
"Jakejimmy1",6,1852,88,"Wed Feb 27 06:10:23 +0000 2013","en"
"J__starzZ",2,367,11,"Sat Sep 25 20:25:13 +0000 2010","en"
