"screen_name","followers_count","friends_count","statuses_count","created_at","lang"
churrunino,3,177,6,2011-10-04T23:21:04,es
16dis,3,70,4,2011-01-08T02:46:05,es
ellamae_23,0,992,27,2011-03-14T07:19:00,en
nicemaddy1991,0,238,12,2014-05-19T09:34:51,zh-cn
fabio_________4,1,155,6,2014-06-02T07:21:47,it
ragdequiroz,2,67,5,2011-08-03T05:32:58,es
xManonb,31,348,341,2011-02-08T08:32:48,en
Ginn0,2,298,7,2009-09-23T17:01:40,en
jessieca_12,2,1342,48,2011-05-14T18:10:50,en
seymen84500,8,1302,53,2012-09-29T06:06:50,fr
pascalecarnegie,15,418,2,2008-11-07T15:37:36,en
7721a71e203f416,1,383,19,2014-09-30T02:18:23,en
amrcngrl19,1,355,6,2012-06-14T13:12:15,en
brendanobrega,4,423,4,2009-08-13T22:17:15,en
Zoey_Catel,16,1033,120,2011-09-18T16:41:02,pt
HannaCamylle,290,352,5948,2010-06-30T14:13:38,pt
waitwhaa420,3,152,3,2014-09-14T02:33:08,en
mur201140,1,581,16,2012-04-03T22:58:58,ar
pujanggafikiran,0,115,1,2011-10-30T18:51:47,en
theboidmo,27,659,4,2011-03-13T23:56:49,en
vampirellameli,83,910,109,2013-12-01T05:29:50,en
giannibrown5,1,103,6,2013-07-29T13:37:07,en
xX_mlg4lyfe_Xx,1,358,1,2015-06-07T04:25:30,en
hanoushnumber41,2,482,7,2012-06-24T14:24:44,en
Jovem_Cebola,6,339,10,2011-06-10T01:55:28,pt
PennyKavan,1,335,51,2012-08-23T03:34:37,en
ozeias512,1,218,2,2011-02-15T23:32:43,en
Patience1019,18,681,17,2011-06-19T10:51:10,en
jameskramerpwc,0,113,3,2011-02-15T16:53:20,en
larsboesenach,2,1268,131,2014-09-26T11:15:06,en
TheKinglute,7,2166,44,2011-10-19T23:45:43,en
jova_js,0,115,5,2013-10-10T09:23:50,en
Elaine98512989,5,1498,84,2014-03-26T02:38:41,pt
DerrickFindlay,58,585,320,2012-02-27T01:55:18,en
carlinhosOo,0,157,9,2009-08-07T04:34:29,en
myhaohao521,2,355,8,2011-07-09T14:09:32,en
abc8hitesh,26,1116,27,2014-10-26T17:06:28,en
fethiouail,1,346,8,2011-11-13T17:57:45,en
ashishSikarwar6,0,162,9,2013-11-22T09:17:02,en
Shinitaa8,1,301,12,2013-01-24T07:55:03,es
tina_albtina,1,318,7,2013-04-08T16:00:45,en
JohnRambo1985,1,202,10,2010-09-12T06:17:50,en
jennleighgar,13,2209,50,2012-11-06T00:53:48,en
aaronashley84,7,1744,56,2013-01-27T21:00:16,en
Gsup22,0,306,11,2009-09-28T05:28:29,en
henryjkh,0,194,8,2010-01-04T16:00:19,en
HalbertCousin,2,335,16,2016-08-30T09:27:18,fr
Lunar_Clown,4,230,10,2010-04-02T11:23:40,en
BereGreen,0,252,36,2009-03-27T04:14:05,en
ella_noey,12,548,2,2012-10-23T08:57:03,en
SatanKarahisar,0,348,7,2012-09-26T09:11:07,tr
powerpuff_sita,5,143,4,2011-09-27T02:16:16,en
BraydenDurbin,2,1101,67,2013-12-14T22:37:59,en
brijhoney,9,167,14,2013-12-02T02:59:41,en
marialydiacoron,6,201,1,2010-04-28T04:16:57,es
HALCONWITHE,1,271,14,2010-09-13T01:26:28,es
arthantie,4,416,17,2010-12-09T07:52:27,en
CYahya31,3,1107,46,2011-06-20T09:31:28,en
GloriousBride,1,384,3,2011-09-20T04:34:55,en
Djuniorbullboy,1,112,3,2011-02-15T05:39:10,fr
maelina0602,2,517,1,2011-11-04T13:33:02,en
KightleyCharles,33,562,37,2012-06-24T16:26:33,en
stelop1,0,109,1,2012-01-02T22:29:50,en
Jm48461435,1,422,36,2013-06-13T08:20:33,en
lf0j3hRjVMbfaAt,0,390,5,2015-11-17T07:47:48,ru
jlesliitaa,1,123,2,2010-04-29T00:01:26,es
setyokoagus,2,210,6,2011-05-30T13:00:49,en
RosellaMoruya,1,216,5,2011-02-28T09:12:02,en
Big_Time_Jessie,3,297,19,2011-10-02T14:47:36,en
Carool001,5,351,17,2009-10-04T01:04:41,en
ariel240,0,233,11,2010-05-20T05:52:51,es
jainz0024,2,922,23,2012-01-26T10:21:06,en
Fank_me,493,526,5804,2009-06-16T14:54:04,en
dawnadams69,1,475,3,2011-08-16T11:32:25,en
falle55,5,1378,10,2010-06-24T07:12:59,ja
PathiCaldevilla,6,262,6,2009-12-11T22:26:36,en
HannnBannna,6,993,30,2009-11-20T09:21:17,en
daveoldhamtx,3,425,2,2014-06-24T22:14:04,en
kelseyawesome16,0,104,1,2010-12-28T02:47:34,en
jailbroke_dj,2,445,2,2013-01-12T17:28:48,en
Hylandz89,0,247,1,2011-07-28T17:10:21,en
deltagoku,0,189,9,2012-05-09T06:36:24,en
luda_karhanina,5,1412,3,2010-12-26T14:03:21,en
_unsaidword,40,2353,48,2017-01-30T07:34:58,en
klodimaz,0,222,11,2010-12-11T14:41:56,en
PerilloGigi,0,384,3,2013-02-25T07:44:22,it
litldd,8,1194,6,2011-12-16T05:13:48,en
antoniamv2,1,199,9,2014-11-04T15:08:56,en-GB
PrachiPawar1,1,209,1,2011-09-19T12:17:27,en
ma_sm,3,169,2,2009-04-19T15:41:20,en
LeoJaago,0,413,2,2011-06-24T11:01:51,en
barlozka,0,384,2,2015-12-13T14:30:43,en
GuAdAlUpESOSA,1,108,1,2010-04-21T21:13:37,es
AbramNaseem1,0,299,5,2012-06-05T11:44:56,en
chriselzhy,0,125,1,2011-01-26T09:22:44,en
tommy753df66,2,215,11,2010-12-21T23:44:55,en
JBBuencamino,0,337,15,2011-02-10T16:33:20,en
ioctaviani,16,480,6,2010-09-08T12:09:58,en
sammyboy5555,0,235,6,2010-10-10T19:23:53,en
dkwalker321,3,276,8,2009-03-27T21:31:38,en
UniSuRaS,28,121,5,2011-03-06T13:05:46,en
erickivan5115,1,174,8,2016-01-01T06:37:41,es
hannavasxGee,5,746,32,2009-07-29T02:53:26,en
sugiarto86,1,397,48,2011-04-01T08:36:52,en
lolligyo,0,267,11,2017-01-13T19:35:03,de
Lyrical_Lightie,0,359,12,2011-02-15T16:26:41,en
mattydodd93,7,330,6,2011-09-10T11:45:55,en
karsbrown_karen,4,1260,59,2015-02-08T00:47:06,en
izcoatlacaelel,0,333,10,2014-04-17T02:34:12,es
lgtdrt2352,1,340,1,2011-05-06T04:37:53,en
BettyCallaway,0,123,8,2011-06-30T19:48:22,en
joelsan14785466,5,217,5,2013-06-09T21:10:41,en
AshleeBaby135,1,180,15,2010-02-14T05:27:26,en
Cutiedollie_2,0,335,16,2010-11-10T03:02:16,en
joycesad,0,290,6,2011-11-17T15:35:48,zh-cn
awsqusay,4,1739,69,2011-12-08T06:33:12,en
FishstickGonzal,2,1461,83,2012-10-16T02:27:33,sv
ryknow2792,4,483,6,2009-04-01T21:25:19,en
Yayayecococambo,12,494,113,2012-06-28T20:31:09,en
gcocozza1,1,301,10,2014-01-09T14:52:10,it
EverGomez420,8,1950,38,2010-12-09T14:47:24,en
cameronthehunk,132,1965,339,2014-03-09T20:04:58,en
EUPHORIC09,1,147,7,2009-09-10T20:49:36,en
camochhi,1,191,6,2011-04-04T18:41:59,en
UnarmedCrissy,2,384,8,2010-03-20T21:18:08,en
RandallTaylor4,0,348,1,2012-07-31T11:59:44,en
287heatherP,0,400,3,2012-06-06T04:03:59,en
AbyKutty,0,254,26,2013-02-16T07:23:22,en
ParabolicGraph,1,288,23,2013-09-25T04:18:39,en
RobertVR,0,224,1,2010-01-21T16:39:49,en
pullenr1,0,227,2,2011-11-07T16:43:40,en
siwel70,2,797,26,2009-10-19T16:17:56,en
Jakegoldie01,7,337,15,2011-10-30T18:14:24,en
hMissMia22,23,2330,120,2010-11-20T04:35:45,en
fersao,6,513,2,2009-07-16T15:26:50,en
tyrafonville,1,226,1,2015-01-09T14:12:19,en
csalazarali,1,302,12,2013-11-22T01:39:31,en
Love_Sheldona_,1,253,26,2012-03-28T09:30:23,ru
rioh5,7,959,43,2011-08-16T07:56:26,de
OnriayresOnro,4,1577,71,2012-12-29T03:37:14,en
RobertReed1978,17,454,14,2012-08-20T20:04:00,no
trueman_paul,3,429,23,2012-03-12T21:08:47,en
janetselene1,2,972,26,2011-05-11T23:19:36,es
noah2grey,7,1697,85,2014-01-26T16:48:09,en-gb
manganokurde,2,1273,47,2015-05-15T06:32:14,en
Zelec_Eonar,3,289,15,2015-02-28T04:26:38,en
luzadrianarome5,10,920,4,2012-09-28T15:38:59,es
carrieczar,1,234,19,2011-01-29T04:33:04,en
skatermcgee15,0,170,6,2012-08-24T22:13:58,en
Russ1986uk,0,161,6,2010-03-03T21:38:19,en
altugtunali,1,216,1,2011-04-19T14:29:03,en
jackrostars,12,974,3,2011-01-05T21:36:32,en
Falcon_luver344,1,293,4,2015-07-18T02:48:34,en
Zombietastic,2,284,5,2015-11-11T22:15:35,en
CamachoLeticia,2,1436,19,2011-08-22T21:12:32,es
cherrysquishee,1,240,1,2009-02-21T21:00:32,en
CarleyLatter,3,223,19,2009-03-22T07:04:53,en
0katkoot0,4,664,26,2011-09-14T18:10:21,ar
Malenajenta,5,347,13,2011-07-03T12:30:39,en
pandaprince_0,0,500,15,2013-08-19T01:38:11,en
XXmatis589XX,3,1223,25,2013-05-04T15:56:41,pl
davidbeebe64,3,368,10,2009-03-17T21:57:42,en
clutchcornflake,3,286,11,2009-02-27T14:32:14,en
Malomaldito,3,1302,41,2011-10-21T17:39:19,en
pely07,0,331,2,2014-02-11T14:52:14,cs
zachism90,5,217,12,2014-03-08T10:41:58,en
Poshrongsmonama,9,1823,44,2013-11-01T16:11:11,en
reiko2008,1,607,27,2008-06-06T09:02:39,en
halimon5,1,447,2,2014-09-23T16:27:12,de
LighTrigger,0,238,6,2011-08-26T18:49:18,tr
indie0006,2,426,2,2014-08-29T03:20:54,pt
Kowalska_An,33,287,2,2014-01-19T10:17:23,pl
sim3gamergirl,8,1754,37,2013-11-25T19:59:34,en
GIANTKILLASHARK,3,657,13,2009-04-12T17:35:33,en
thereporter11,2,295,8,2014-01-05T09:56:30,en
purvis_joshua,0,304,22,2012-07-20T20:59:52,en
andibooh,3,1528,33,2011-11-27T02:38:34,en
sonysonex,1,742,14,2010-01-01T09:05:59,en
KristyanUzunov,0,291,6,2011-11-07T16:00:39,en
angelomoreno1,2,136,4,2010-09-30T02:30:17,es
Ltmemory,0,159,11,2011-07-05T17:20:16,en
NH4AT,2,284,2,2014-10-30T15:53:31,ru
nakamichi828,4,1247,34,2009-12-09T03:46:32,en
Prakhoza,0,411,15,2011-01-07T03:07:11,en
wzj0406,0,105,1,2014-07-06T01:36:32,zh-Hans
bulldog0059,0,112,3,2011-10-01T04:06:20,en
senol_sahin029,44,2559,47,2012-12-05T09:48:03,tr
BrianMeehan2,5,405,31,2011-12-22T21:29:54,en
bneili,2,271,7,2010-03-29T13:34:00,en
NATOmoscow,2535,569,3494,2014-08-19T12:25:43,en
Jean_Paul22,1,316,5,2011-10-30T11:44:55,de
tareqsalama2,12,515,1,2013-03-19T21:59:02,en
eldous2,0,209,5,2011-01-10T16:00:51,en
leomorenoo,49,532,36,2009-04-28T20:23:55,pt
justineantony,1,97,5,2010-10-13T16:56:57,en
sekarcandradewi,4,513,11,2011-12-27T10:46:45,en
twilightxluv,0,158,11,2009-10-15T09:26:49,en
josuecito319,3,461,16,2011-08-20T03:59:04,es
DenyDestroyerGa,3,475,3,2014-01-26T23:10:05,hr
menamoh4,0,549,5,2011-02-04T17:17:44,en
loftytime1,0,214,1,2015-12-17T18:50:30,zh-cn
vaibhavbarwal_,9,207,95,2014-02-18T06:31:03,en
armiemaecaibon,8,1396,19,2012-03-25T04:51:04,en
kawaii_jin,3,369,102,2010-07-06T11:52:01,en
accountfreak,1,253,6,2012-02-03T09:59:23,en
eric528,4,1372,11,2011-02-09T00:43:53,en
ashwinbabloo,3,484,1,2011-02-26T18:28:38,en
BrandonBallChia,1,245,17,2015-09-10T02:54:20,en
Janeyy_mwah10,5,1243,79,2011-03-22T20:12:46,en
garfieldstewar1,8,1344,26,2011-09-27T01:47:13,en
CckTemha,11,854,4,2014-01-30T13:45:34,tr
keeeeeeeeane,0,223,9,2016-01-05T05:04:10,zh-cn
mverissimooo,0,327,21,2010-11-14T04:08:47,en
aarontje123,31,1768,467,2010-10-24T13:18:17,en
flaicolica,7,228,11,2008-01-30T01:14:45,en
frankymasyanto,1,195,4,2009-11-30T04:45:21,en
Cameron_3x,1,323,1,2012-07-06T06:46:51,en
hectorlmota,11,1647,56,2010-11-15T14:40:29,en
LepeMarizol,0,330,20,2011-09-28T07:16:08,en
MikeyLopez21,1,383,5,2013-12-29T11:16:25,en
Rel_Holt,41,1224,68,2011-06-16T17:01:15,en
XBOXxMAFIA,25,296,15,2012-11-27T21:35:37,en
JulianCarlos2,3,315,6,2011-06-06T00:30:56,es
MateuszDudek15,2,1066,30,2014-03-14T15:15:25,pl
luoshunwen,0,214,8,2013-08-31T17:33:27,zh-cn
Yennyho81,4,401,3,2011-01-16T08:40:46,en
majoe16,0,260,3,2012-10-05T22:21:06,en
BeeGee10,5,336,8,2009-05-21T18:13:24,en
Miquette2012,0,221,2,2012-09-02T10:03:59,en
Smilingirish23,0,964,41,2011-04-28T21:20:55,en
yesboys,3,324,13,2009-07-08T18:48:49,en
evcoleman,4,288,7,2011-11-16T03:52:38,en
VachanKotia,17,403,20,2011-04-26T19:25:49,en
BobbyWatsona,20,218,13,2013-10-16T12:12:53,es
72Sharon,2,471,13,2012-03-06T23:31:57,en
EmmaBuggins,3,416,18,2012-05-11T14:21:20,en
carlosm10942230,18,515,25,2012-10-18T22:16:17,es
mbhgo,0,222,17,2013-04-28T13:10:12,en
frogking420,8,1771,15,2014-12-06T00:22:06,en
Elliewiley5,0,398,35,2012-01-03T15:15:01,en
mehlifeismusic,66,707,49,2011-10-17T12:40:59,en
Harris_Lep,3,63,2,2011-06-21T23:59:24,en
aleesedwards,2,287,12,2010-12-01T14:52:56,en
Magdalenna_kzl,2,475,1,2011-09-01T22:19:14,en
tayport24,3,1075,41,2011-09-07T19:01:35,en
LacyLuLu105,0,270,5,2009-02-09T01:26:04,en
GennaCarullo,2,284,15,2011-12-06T17:13:21,en
khoirulakuu,3,269,3,2012-11-12T16:16:52,en
PrettyAssMirrer,2,1202,7,2014-12-07T22:14:47,en
hokahou101,1,118,7,2012-03-18T03:48:57,zh-tw
Jizandra,11,553,1,2009-06-29T14:41:23,en
Karenisky54,0,386,3,2011-03-14T17:03:24,en
soupmactavish,0,183,8,2011-05-11T17:13:05,en
guiihslive,12,472,12,2009-09-02T22:10:45,en
Nizaam213,24,342,114,2011-12-25T01:23:12,en
AndrewHerrador,7,538,2,2011-03-17T23:26:36,en
Toxicx221,0,292,12,2014-06-14T23:24:04,de
miguelglls,0,65,3,2011-02-15T23:01:06,es
EntangledBand,4,275,251,2011-07-19T18:41:09,en
Ganzilq,2,286,3,2012-03-28T08:13:30,th
Nando_ferreirar,1,346,8,2009-08-30T21:51:40,en
TonyCarvalho11,5,265,1,2012-04-11T16:22:47,en
tal_v,12,1284,29,2009-04-22T06:32:56,en
karasawa_15,1,356,7,2011-10-21T06:53:53,ja
stormboyd11,0,267,9,2011-09-27T22:59:33,en
SteelRyder,5,1075,34,2009-07-07T17:11:39,en
Amarilis_Mendes,1,1083,5,2010-12-26T15:53:40,en
weecerilson,4,523,1,2015-03-01T02:45:40,en
KobeBayne,0,372,14,2009-08-19T18:45:15,en
adriano_vicente,4,276,2,2010-09-13T16:15:34,en
PatrykTarnogrsk,5,575,3,2012-05-14T15:37:06,pl
talkwitgudman,3,1508,10,2011-06-14T10:30:49,en
Calimera05,1,363,4,2010-10-27T01:32:34,en
tabiwato,0,293,2,2014-09-01T18:55:55,en
jilly_oktavia,6,204,96,2011-03-17T09:44:34,en
ChrisGrandeSD,157,391,254,2008-05-22T22:24:28,en
928Ruiz,2,1512,15,2014-02-07T09:28:19,en
afrilen1,3,468,2,2013-04-13T23:43:46,en
usmanal85467803,5,664,15,2014-04-29T17:25:12,en-gb
shravan41,4,475,2,2011-05-12T07:22:41,en
antfisher40,0,140,11,2012-03-20T18:01:49,en
SNAYPER_007_525,0,119,1,2011-09-18T20:59:35,ru
Fenrir_91,0,232,72,2011-03-15T02:16:34,en
leandro1997layd,4,311,10,2011-08-03T16:43:53,pt
chelley653,2,227,9,2011-09-14T18:37:12,fr
flyers61386,5,1596,60,2011-12-31T19:40:47,en
TheBigB6,5,1755,233,2011-06-17T05:25:08,en
verbomusica,9,347,10,2010-12-24T19:45:19,es
shojunninoai,0,199,8,2012-01-18T13:38:25,en
iling65,0,320,1,2011-12-29T09:34:32,en
DEATHCENTANCE,15,1627,35,2011-08-14T12:22:23,en
luiz_132,4,144,9,2012-07-01T17:55:22,pt
saikizusi,8,1701,53,2012-05-05T13:25:04,ja
seghf,2,501,24,2010-09-28T21:17:15,es
MohWoonLiang,0,124,9,2012-06-14T07:44:50,en
LineUPAgency,8,2152,32,2011-09-29T10:20:11,en
AhmadAntono,0,136,10,2012-06-24T02:45:02,en
PatinhoOMehjor,8,311,10,2016-01-28T21:20:43,es
Joshhasdf,6,137,7,2013-10-23T15:22:01,en
ClassicMexican7,0,354,2,2013-12-25T14:03:16,en
Ale_drogbos,5,224,3,2011-09-28T08:34:09,en
MadalenaJade,3,559,4,2011-07-13T19:45:29,en
FifiAlcarpop,5,1193,8,2012-04-08T15:05:32,en
Misfitsit,3,1073,35,2015-05-03T18:12:10,en
yummykimbo1990,1,180,6,2012-05-29T19:46:17,en
mike32453,2,829,31,2012-06-15T18:15:17,en
katedaindonesia,46,375,18,2010-04-22T12:07:32,id
betoniere,11,227,59,2010-03-25T10:16:20,en
G17_rar2,3,358,23,2010-03-02T14:24:44,es
Rima79246663,0,32,4,2012-04-29T07:11:46,en
Brianmobnb21,11,706,31,2012-09-23T19:27:39,en
johb_darkeyyy,2,1269,13,2015-03-24T23:50:29,en
glauciab3,7,683,2,2014-06-01T16:05:37,pt
louis9499,0,240,1,2014-02-16T14:34:28,zh-tw
braaapmx24,4,794,4,2011-09-14T23:49:17,en
mat_martin01,1,509,1,2012-11-02T23:24:30,en
Kevinwelham,0,112,25,2012-07-19T05:05:10,en
natasha_aguirre,4,473,1,2012-11-05T04:59:34,en
raahhhh,1,381,23,2009-04-21T13:25:15,en
BobJcu1,23,230,6,2010-09-09T15:36:51,en
kyandkenna,3,382,19,2010-05-01T05:07:38,en
lyotardfactory,7,577,6,2011-09-30T01:36:25,en
MilenaAnelimbm,1,925,40,2013-08-03T02:16:59,en
Krloz096,7,1491,89,2010-11-30T17:27:59,es
kiwi_thea,6,478,2,2011-11-12T04:21:37,id
lise_mcdermut,1,264,5,2013-04-05T16:40:56,en
misteredhuba,1,368,2,2013-11-04T07:34:46,en
kevinleacock,1,1209,7,2012-03-08T01:14:50,en
NFurgenson,0,1109,43,2015-09-21T01:34:48,es
Asulua,18,643,647,2010-08-08T01:22:44,en
ShesUhMILF,5,347,65,2010-11-02T03:59:48,en
Ujagar_Singh,1,323,12,2010-12-28T11:00:01,en
easyastherain,15,350,249,2009-01-21T01:04:04,en
bably95,0,288,3,2012-09-20T18:43:24,en
marion_slim,2,273,12,2012-04-17T18:59:13,en
LeahDR,12,2097,2416,2011-05-26T13:37:18,en
vikingsfan1426,11,1558,537,2012-01-31T12:15:04,en
scot_howard,10,451,93,2012-08-30T04:22:08,en
DRO123,2,482,18,2009-05-05T15:50:42,en
EVACLAUDIASALAZ,0,135,8,2014-06-28T18:35:19,es
sidharta_chin,1,224,7,2012-02-11T15:55:00,id
RicardoRB59,2,148,6,2009-07-24T23:18:19,en
cristianmonaco,2,56,4,2011-03-10T04:28:15,it
karinagitamawar,16,479,2,2011-08-08T04:19:14,en
gonnachangeit,0,221,31,2010-10-08T21:09:56,en
ellaki95,1,114,1,2010-07-09T19:41:45,en
Kuntryboi0621,1,686,48,2011-06-01T02:34:17,en
alertameee,6,1990,18,2011-07-16T18:32:53,es
Paul_Hopewell,1,252,21,2011-09-12T12:09:47,en
vyacheslavWhite,3,374,1,2013-11-06T09:30:23,ru
Redlynex45,11,672,5,2013-06-02T10:57:13,en
moniqueneuman,6,348,12,2011-06-20T01:29:10,en
vinitgoyal7,2,419,14,2011-06-26T23:55:37,en
fredy45278691,1,166,13,2012-10-21T20:06:34,en
MonicaSonya1434,18,827,95,2011-07-24T09:18:21,en
pimp8,2,106,1,2011-02-09T18:59:17,en
brittneyrodrig5,3,606,124,2013-07-27T16:58:00,en
Cmoseley1991,1,350,3,2012-03-25T18:03:42,en
96_eunvii,4,756,2,2012-01-12T12:41:32,ko
fabymoraiss,6,155,14,2010-11-01T13:54:56,en
Deivisiyo,1,303,8,2011-02-28T06:29:17,en
Freebo11,0,46,2,2010-05-30T17:02:07,en
1mahnel,1,250,6,2011-06-18T05:02:59,pt
encomodei,0,248,114,2011-11-16T21:24:00,pt
fatherofdon_143,0,46,2,2010-12-22T16:52:49,en
jeffus006,1,378,5,2010-01-28T17:00:36,en
jvgp11,4,229,5,2009-10-26T21:44:34,en
Autumnj93,68,1839,84,2013-05-07T00:48:37,en
bieelbarreto_,0,299,16,2012-02-05T23:20:57,pt
Suraj1810,1,231,5,2009-07-24T18:07:29,en
rlasalvador,2,880,22,2008-12-29T12:18:09,en
nostilevo,55,444,10,2012-07-26T02:05:50,en
FABIOLAFORESTAL,140,871,13,2011-07-04T17:40:35,en
86Dea,0,57,3,2012-04-18T21:38:20,it
bloodvale,0,394,2,2015-09-01T17:15:07,en-gb
kjack16,2,1269,8,2011-07-12T18:37:20,en
vero_delcamp,2,237,7,2013-08-16T10:04:46,fr
dukmin89,0,158,27,2012-08-08T18:05:16,ko
AllanaPoe,1,454,2,2012-02-20T12:33:13,en
EllocoAguilar,4,1576,61,2012-12-31T20:58:33,en
ricardosanchoqu,3,1301,31,2012-10-13T16:57:39,es
TaintedxChild,2,437,14,2012-11-11T05:03:16,en
fellipepatrao,0,244,7,2012-09-12T00:47:38,pt
CynLoveTuzz,35,303,17,2011-02-06T13:54:58,en
malagui76,4,543,2,2010-04-11T14:21:21,fr
helen_hong95,2,662,2,2016-01-16T02:42:56,en
patelgunjanr,3,123,1,2011-01-25T08:24:18,en
kitchenmop,3,287,1,2014-07-09T21:29:21,en
rilcin,1,114,6,2013-06-10T20:00:08,tr
belmina_mag,5,875,16,2013-06-01T15:03:28,en
Orlando4429,1,299,12,2012-09-12T00:53:20,en
ThianyRachel,0,262,2,2012-06-27T02:48:19,es
rachelprsd15,3,242,4,2014-03-11T05:14:07,en
dariean_pierce,3,1502,11,2014-07-07T22:39:27,en
EmpowerNatural,2,511,13,2012-02-01T23:51:19,en
anderson2323hot,1,121,1,2011-03-06T13:55:47,es
MariaDonnalen,1,180,11,2013-12-13T22:40:49,en
aniek_rafa,9,690,21,2011-09-01T08:30:04,en
gibaguns,4,216,454,2014-07-03T20:23:38,pt
RickyHaider,2,386,9,2009-07-25T23:30:18,en
nott2527,2,808,27,2011-06-21T12:57:56,en
shan_srac,1,838,52,2011-04-07T02:04:43,en
Aftab_Mehmood,2,1155,6,2011-07-22T02:41:49,en
pond25062539_,0,106,1,2012-10-08T07:22:50,th
tiffanyj22,10,408,13,2010-03-30T03:53:27,en
Camila270800408,1,137,6,2015-09-24T23:08:52,es
MaMuseShop,0,63,13,2011-06-06T09:52:54,en
FeehZinhoO,17,843,3,2009-05-24T15:01:29,en
ZofiaAdach,64,283,110,2012-02-06T19:51:42,en
gus_elbronco,10,1214,37,2011-08-19T21:16:14,es
AverageAaronTV,70,3811,1611,2013-03-16T05:43:13,en
andyk141,4,460,2,2009-10-13T01:58:53,en
Kbirmingham1,2,108,8,2011-09-14T22:48:45,en
rodrigoestaban,8,1543,81,2011-09-05T20:44:49,es
MariadasGraasLa,1,318,3,2011-06-12T21:06:36,pt
leoleon8,5,795,5,2010-12-26T03:57:16,en
AndreasWBaranow,0,772,42,2012-02-09T17:11:41,de
clarabertochy,0,111,8,2010-05-28T23:15:03,en
abanwaled57,2,1374,16,2013-11-22T15:20:25,en
nozzer54,0,153,13,2012-09-07T20:44:23,en
daydreamout,1,282,7,2011-07-31T03:24:40,en
alexandrakalix,0,207,3,2010-12-17T00:44:04,en
hani22honey,3,139,2,2011-01-19T09:30:51,en
raymestred0204,3,371,1,2012-07-12T10:24:40,ko
lovers201,3,424,5,2012-01-22T18:12:20,en
wereismymind,0,195,7,2009-10-07T01:16:30,en
thewhoovian,18,936,202,2013-04-06T07:33:23,en
Plechaty,1,460,1,2010-09-23T18:45:50,en
beatstrong,16,597,18,2009-01-30T03:57:34,en
Cynthia921,1,557,48,2009-09-04T03:51:35,en
dong_tiffany,5,534,2,2015-12-21T02:11:41,zh-cn
YoungCali3,6,2021,38,2009-07-09T04:50:42,en
FlawlessJazmin,0,157,5,2010-11-16T01:43:31,en
baggenstos_ch,1,247,4,2009-08-19T15:08:51,en
bendjermelo,0,152,4,2012-01-28T21:09:46,pt
rtestperson,2,132,1,2011-04-03T23:15:50,en
Miki11054,2,1589,25,2014-09-29T12:51:11,en
JasminPerze,2,685,21,2011-09-29T03:53:21,en
rafieeykoarema,0,302,1,2010-12-26T07:18:00,en
c3ntr4l3r0s,0,228,2,2013-05-01T14:00:21,es
b007_sandy,2,555,19,2011-12-15T15:38:15,en
Metalmania77,1,320,9,2009-05-04T05:08:30,en
othmanDXB,1,278,18,2011-10-23T20:01:10,en
rizaafendi25,0,360,7,2011-10-02T02:32:01,id
nafas4,2,873,25,2011-10-15T08:10:30,en
lanh1680,16,302,17,2010-08-17T17:44:07,en
Icebergng,5,1401,45,2009-10-18T22:02:24,en
corazonperforad,7,1262,6,2010-11-06T15:25:29,es
JAREDJSON,3,1351,15,2011-02-05T01:14:52,en
rugene013,2,130,7,2014-09-05T14:32:09,en
melanieperadill,0,175,24,2013-03-07T12:37:05,en
letamplarie,1,106,7,2013-01-16T23:44:22,en
slashguhnss,8,324,22,2009-08-03T04:10:17,en
joseale57756278,0,397,17,2014-02-19T16:53:24,es
VHadwin,0,129,18,2013-03-24T14:38:00,en
andrerheinbay,5,1397,6,2012-01-03T20:29:24,de
zakidjumhana,156,448,1014,2009-07-27T20:11:34,en
justjoe1988,0,163,5,2014-06-24T15:56:38,en
Teddybear6001,9,1878,76,2010-06-20T00:34:59,en
bettysmiley18,1,145,37,2010-12-14T19:25:57,en
dinatos9,1,64,9,2011-01-01T18:24:23,en
menikiole,2,334,1,2012-02-14T16:43:29,it
AimeeNelson522,7,209,39,2011-05-10T13:22:07,en
savadjakovic,5,1539,44,2011-02-16T18:50:19,en
Mickydu59,2,403,8,2010-02-24T14:30:59,en
241alycia,0,189,7,2010-12-21T13:09:00,es
AllenDeLeon1,11,353,80,2011-11-28T01:02:05,en
Jochen951,1,274,16,2012-03-21T21:43:37,en
hugito2012,0,266,9,2010-12-19T19:11:45,es
iliveinseoul2,6,1211,23,2011-03-13T07:17:10,ko
RnjrRmf,2,440,9,2011-11-09T00:50:52,ko
taichuter,5,484,22,2009-09-23T07:00:15,en
debistone211,11,612,72,2012-10-15T00:36:52,en
tarlia_bone,1,733,22,2011-06-01T06:31:30,en
ksuhanat,0,509,4,2014-11-28T16:17:56,ru
Thundergun99,4,944,5,2011-06-20T06:34:27,en
jimmychingho,1,456,1,2013-08-25T16:25:28,en
MiaAmel79,2,162,8,2011-05-31T11:06:57,en
zuzicek18,0,324,1,2013-05-06T15:57:06,cs
ABTREAS,5,1535,50,2012-05-10T18:57:16,en
mayree76630221,0,244,6,2013-11-30T05:21:19,en
3otba,4,323,30,2011-01-31T18:44:24,en
itsjustme134,0,69,4,2012-01-11T20:07:29,en
pedrimbarbosa,38,639,70,2010-08-03T16:02:09,en
