screen_name,followers_count,friends_count,statuses_count,created_at,lang
"bradturner10",3,332,2,"Tue Sep 20 12:46:10 +0000 2011","en"
"MegaNate97",0,369,4,"Sat Feb 27 12:40:58 +0000 2010","en"
"losantyl",20,447,56,"Tue Sep 18 07:15:57 +0000 2012","en"
"Flavinha_14",1,172,9,"Sun Nov 29 01:18:53 +0000 2009","en"
"causisaidso",1,88,2,"Fri Oct 08 19:32:48 +0000 2010","en"
"alextepperwien",0,169,4,"Tue Aug 11 21:09:53 +0000 2009","en"
"don_69v1",0,298,2,"Mon May 30 15:10:52 +0000 2011","en"
"UysalPanda123",0,194,13,"Tue Mar 18 20:20:45 +0000 2014","tr"
"dJard11",1,164,13,"Fri Oct 21 19:13:41 +0000 2011","en"
"ahbabayalicia",2,519,2,"Tue Sep 08 22:38:48 +0000 2009","en"
"shasuke44",3,243,16,"Sat Sep 07 11:56:22 +0000 2013","en"
"sa7ora42",3,161,11,"Mon Feb 14 01:25:42 +0000 2011","en"
"siti_nurasyikin",1,273,16,"Tue May 03 13:17:13 +0000 2011","en"
"AnimeDotochka",9,909,16,"Mon Apr 18 10:32:58 +0000 2016","ru"
"Swekkerwekker",0,247,1,"Sat Jan 10 18:24:47 +0000 2015","nl"
"bau_kasten",1,274,4,"Sun Dec 25 11:39:01 +0000 2011","de"
"mrbsturd",0,144,8,"Mon Sep 19 00:32:49 +0000 2011","en"
"DBALDENEGRO",1,419,17,"Sun Jan 08 02:08:03 +0000 2012","en"
"7ZH9",0,250,11,"Sun Jul 17 22:00:33 +0000 2011","en"
"Ana_Limalima",6,1621,115,"Thu Aug 22 02:40:21 +0000 2013","pt"
"MadeleineWah",0,291,7,"Sat Jun 23 08:53:03 +0000 2012","en"
"fossilizedheart",1,194,5,"Wed Jul 27 13:00:09 +0000 2011","en"
"karlonovicio23",13,186,3,"Fri Dec 31 07:59:35 +0000 2010","en"
"HussenMansy",7,244,8,"Mon Apr 23 20:10:56 +0000 2012","en"
"d3adHEr0",2,323,1,"Thu Sep 29 22:09:12 +0000 2011","en"
"sandra_cera16",8,117,2,"Sun Apr 25 21:31:39 +0000 2010","es"
"NRoshinee",4,296,7,"Thu Dec 01 07:06:11 +0000 2011","en"
"rbfredericks",1,237,20,"Tue May 17 22:47:13 +0000 2011","en"
"idchie",33,548,1,"Sat May 21 07:44:58 +0000 2011","en"
"WorldofSH",0,226,1,"Thu Jul 23 19:17:19 +0000 2015","en"
"Kasm45524205",0,107,4,"Fri Feb 21 06:54:02 +0000 2014","en"
"omgitsnessie",5,777,5,"Fri Apr 24 21:01:31 +0000 2009","en"
"BigRedButton1",0,278,6,"Wed Mar 21 19:10:06 +0000 2012","en"
"Omphyyy",0,146,7,"Tue Feb 08 15:55:17 +0000 2011","en"
"37estevao",1,137,6,"Tue Jul 24 21:09:33 +0000 2012","pt"
"rmunson3",82,690,113,"Wed Mar 07 22:35:38 +0000 2012","en"
"TrishaLenihan",2,300,2,"Fri Jun 07 03:19:07 +0000 2013","en"
"harrysutheran",7,958,37,"Wed Jun 13 17:33:27 +0000 2012","en"
"zgr_aykal",7,1739,19,"Tue Feb 18 08:08:02 +0000 2014","tr"
"MONEYALLOVAME",2,390,5,"Tue Jan 25 23:18:51 +0000 2011","en"
"carmendoloresqu",4,153,7,"Mon Mar 14 12:06:30 +0000 2011","es"
"egelerian358",1,318,1,"Sun Sep 25 02:58:48 +0000 2011","en"
"5695016Hao",1,325,10,"Sun Jan 27 07:36:08 +0000 2013","en"
"MS_BARAN1",0,188,11,"Thu Jan 15 01:58:26 +0000 2015","en"
"545545545",2,1145,47,"Fri Nov 04 04:50:11 +0000 2011","en"
"iyara5",42,444,29217,"Mon Aug 01 12:41:38 +0000 2011","en"
"Sara82965475",0,179,4,"Tue May 29 16:54:20 +0000 2012","it"
"PalermoPier",0,89,14,"Fri May 17 07:39:28 +0000 2013","it"
"AslamaHd",4,330,3,"Fri May 09 16:42:29 +0000 2014","en"
"vujivuji",11,330,10,"Mon May 20 07:19:11 +0000 2013","en"
"aprilmendez27",6,1330,10,"Mon Dec 20 07:16:40 +0000 2010","en"
"Fanguito",6,345,14,"Wed Jun 10 15:29:40 +0000 2009","en"
"pfplotudo",0,339,2,"Sun Jul 17 23:26:27 +0000 2016","es"
"raied85",0,212,1,"Wed Dec 14 16:26:18 +0000 2011","en"
"06712345689",0,99,1,"Sun Dec 12 15:10:29 +0000 2010","en"
"fo_leath",9,1516,15,"Thu Aug 21 11:20:59 +0000 2014","en"
"Domaszak",0,195,9,"Thu Jun 05 22:18:36 +0000 2014","pt"
"kayleemcgurgan",12,2312,73,"Mon May 30 00:00:25 +0000 2011","en"
"manojdumpa",5,1486,43,"Sat Oct 26 10:02:36 +0000 2013","en"
"dinading2",7,331,9,"Fri Nov 02 03:20:23 +0000 2012","en"
"nouna_21",2,190,6,"Mon Nov 22 20:12:19 +0000 2010","en"
"squir",5,311,5,"Sat Oct 27 13:11:51 +0000 2007","en"
"Ammar7orani",1,203,9,"Fri Jan 14 09:29:28 +0000 2011","en"
"godamen1997",4,316,5,"Sat Feb 20 12:27:57 +0000 2016","vi"
"OlaPiasecka",0,159,8,"Fri Jun 03 13:04:38 +0000 2011","en"
"sh1pyun",0,283,1,"Wed Sep 15 05:48:48 +0000 2010","en"
"Jaaytcee",10,1330,28,"Fri Jan 30 16:21:49 +0000 2015","sv"
"c8Vc8yRvC3waIeW",1,252,4,"Fri Nov 07 03:22:55 +0000 2014","zh-CN"
"KornelijaEler",2,421,2,"Sun Aug 05 20:40:51 +0000 2012","en"
"NayaraAlves1",3,158,5,"Mon Jul 02 17:19:55 +0000 2012","pt"
"wangtianao",6,518,31,"Thu Aug 28 05:34:21 +0000 2014","zh-cn"
"aaronthurman91",3,259,8,"Fri Mar 29 22:15:32 +0000 2013","en"
"jonathanzegarr1",1,303,5,"Sun Nov 25 00:06:41 +0000 2012","es"
"MATTK8",0,86,5,"Sat Oct 17 02:01:38 +0000 2009","en"
"Zach1903",7,271,9,"Tue Jun 14 21:30:11 +0000 2011","en"
"grandwaller",0,348,1,"Thu Jun 20 09:41:35 +0000 2013","en"
"dodudyd",1,380,11,"Mon Feb 01 15:00:02 +0000 2010","en"
"raymond43367638",0,332,7,"Sun Feb 16 09:20:36 +0000 2014","fr"
"mathi_jm",29,206,26,"Thu Jun 18 14:38:16 +0000 2009","en"
"Ray_Gillis",3,257,11,"Sun Mar 09 20:53:09 +0000 2014","en"
"alkaabi4ever",10,402,8,"Sun Dec 05 17:31:14 +0000 2010","en"
"Armandolodos",1,186,7,"Fri Aug 12 04:30:19 +0000 2011","en"
"IndigoRose95",45,530,104,"Sun Apr 10 01:10:20 +0000 2011","en"
"kincheng4",1,215,9,"Wed May 13 01:12:09 +0000 2015","zh-CN"
"discharge000",8,1297,59,"Sun Mar 07 03:59:01 +0000 2010","ja"
"auiji",5,608,5,"Mon Oct 18 13:56:17 +0000 2010","en"
"oliverhahn191",0,375,2,"Mon Sep 28 17:25:05 +0000 2015","en"
"MistyHankins",1,299,20,"Sat Mar 24 14:47:32 +0000 2012","en"
"sirdorian1",0,244,6,"Tue Dec 15 10:34:51 +0000 2015","en"
"nanaz42909",0,473,2,"Mon Aug 06 18:00:07 +0000 2012","en"
"dkahzms",1,205,12,"Fri Dec 17 05:29:48 +0000 2010","en"
"RhetaEre",0,331,2,"Sun Dec 13 01:02:01 +0000 2015","en"
"tuvaborge",21,3252,71,"Sun May 26 10:13:00 +0000 2013","en"
"onherlap28",0,78,5,"Tue Sep 06 02:40:47 +0000 2011","en"
"heroval",8,559,86,"Sat Oct 09 14:17:58 +0000 2010","en"
"callmecloeceros",23,201,14,"Mon Mar 15 01:18:16 +0000 2010","en"
"Sexrapper607",5,1182,55,"Sun Jul 28 11:38:14 +0000 2013","en"
"tinute83",5,598,4,"Mon Dec 02 03:08:56 +0000 2013","en"
"harshadziniya",2,1055,10,"Sat Mar 26 03:09:23 +0000 2011","en"
"GgongBolee",1,382,2,"Mon Sep 06 16:34:44 +0000 2010","en"
"ElFelipeL0k0",3,282,117,"Sun Jun 26 05:57:43 +0000 2011","es"
"DonnaPinha",16,510,28,"Fri Oct 14 19:43:54 +0000 2011","pt"
"sharday25",13,260,8,"Mon Mar 07 08:15:37 +0000 2011","en"
"pongpisithkub",1,327,3,"Tue Jun 21 04:56:35 +0000 2011","en"
"ny_hoang",0,185,1,"Tue Aug 28 18:04:47 +0000 2012","en"
"AlfredoT_89",3,244,12,"Sat Sep 11 21:30:53 +0000 2010","en"
"CAMEOSSSS",0,289,11,"Fri Mar 19 15:59:46 +0000 2010","en"
"JWohldmann",8,430,1,"Tue Sep 04 02:48:21 +0000 2012","en"
"GilouG",0,554,19,"Sat Aug 22 22:48:46 +0000 2009","fr"
"vegas070707",0,345,25,"Wed Jun 29 23:05:11 +0000 2011","en"
"GroundUpPro",0,380,1,"Thu Apr 01 14:37:25 +0000 2010","en"
"IDeserveMyPain",975,1594,5411,"Mon Feb 04 03:38:05 +0000 2013","en"
"nhern82",1,155,8,"Thu Jan 07 11:26:41 +0000 2010","en"
"ZacherySim",0,105,1,"Tue Jul 10 07:15:34 +0000 2012","en"
"STEFANKEREMEDCH",3,87,13,"Sun Feb 19 12:21:44 +0000 2012","en"
"jerrishar",0,96,1,"Wed Jun 01 17:43:59 +0000 2011","en"
"CollinPieter",2,278,17,"Fri Apr 06 18:18:57 +0000 2012","nl"
"rafaelsoto20",2,1166,38,"Thu Dec 08 02:12:58 +0000 2011","en"
"elk928",4,321,17,"Sun Mar 22 02:30:19 +0000 2009","en"
"BSIGMA",18,1581,248,"Wed May 06 23:31:31 +0000 2009","en"
"tomazm87",3,310,1,"Wed Mar 16 12:27:19 +0000 2011","en"
"adridiazf",0,107,1,"Sat May 28 23:15:33 +0000 2011","es"
"jesnz",3,167,10,"Mon Apr 27 23:17:33 +0000 2009","en"
"beloved0611",3,245,1,"Sat Apr 28 06:28:43 +0000 2012","en"
"Johndk1",8,1795,19,"Thu Jun 17 07:12:08 +0000 2010","en"
"pandahawk59",0,231,4,"Fri Feb 15 02:47:18 +0000 2013","en"
"cepitest",1,1247,67,"Tue Aug 27 08:28:56 +0000 2013","en"
"Sherif_Hussien1",13,207,1,"Wed Jul 27 14:22:56 +0000 2016","en"
"alexandralastar",4,292,37,"Sat Jun 18 22:47:06 +0000 2011","fr"
"prasadloga",2,419,33,"Mon Nov 28 12:38:03 +0000 2011","en"
"derreck_fullham",0,176,30,"Fri Feb 07 13:06:46 +0000 2014","en"
"BootsStraps",0,1169,48,"Fri Dec 17 22:14:48 +0000 2010","en"
"asmine25",3,295,5,"Sat Oct 03 15:06:48 +0000 2009","en"
"Laydelis29",9,1558,27,"Sun Sep 19 01:33:31 +0000 2010","en"
"santiago227",5,568,13,"Thu Nov 18 09:46:33 +0000 2010","en"
"keish1n",0,166,9,"Wed Aug 26 04:50:18 +0000 2009","en"
"Carriage_bldr",31,332,8,"Sat Aug 20 03:10:19 +0000 2011","en"
"ishall12",2,368,2,"Thu Nov 12 18:04:38 +0000 2015","tr"
"styesha",0,421,21,"Wed Dec 23 00:51:09 +0000 2009","en"
"rafaellopesmore",2,313,2,"Sun Jun 19 18:27:15 +0000 2011","pt"
"MagicMc85",11,736,400,"Wed Oct 14 20:03:57 +0000 2009","en"
"Sluggo533",1,403,2,"Fri Aug 05 02:54:54 +0000 2016","en"
"newt_kr",0,401,2,"Fri Jul 24 12:52:33 +0000 2015","ko"
"sahu_sunil73",0,193,9,"Mon May 11 08:51:54 +0000 2015","en"
"Syeah_CN",1,211,1,"Tue Nov 02 22:41:04 +0000 2010","en"
"Duygudemircan21",0,284,5,"Mon Jan 30 19:52:13 +0000 2012","en"
"smoky145",7,1459,77,"Sat May 09 17:44:47 +0000 2009","en"
"tatiana974551",3,354,8,"Wed Jun 02 12:51:32 +0000 2010","fr"
"ira_rocks",3,367,44,"Thu May 10 14:07:54 +0000 2012","en"
"Xo4arivlE",2,455,14,"Wed Feb 16 17:11:21 +0000 2011","en"
"sexylovr",1,105,1,"Mon Jan 17 00:00:05 +0000 2011","en"
"LyndseySkitt",0,98,1,"Wed Dec 07 23:47:59 +0000 2011","en"
"th_maingoc",4,137,7,"Mon Feb 07 14:39:09 +0000 2011","fr"
"MoviesHindi",54,332,21,"Thu Jul 01 18:51:51 +0000 2010","en"
"Mya9gian",57,556,39,"Wed Sep 28 11:20:59 +0000 2011","en"
"BigdebGreen",2,474,13,"Fri Dec 09 00:03:16 +0000 2011","en"
"Dorothy1603",1,104,4,"Thu Oct 10 10:16:59 +0000 2013","id"
"kepohwati",0,166,9,"Tue Jan 22 13:05:04 +0000 2013","en"
"mariahgallegher",0,108,2,"Tue May 17 22:21:15 +0000 2011","en"
"xDWolFMaNxD",6,144,4,"Thu Sep 09 03:52:06 +0000 2010","en"
"cyj1884",0,131,12,"Tue Jan 17 06:57:05 +0000 2012","ko"
"aechi_84",5,281,6,"Mon Mar 28 06:43:13 +0000 2011","en"
"blelynhah",3,1753,27,"Mon Jul 12 17:11:58 +0000 2010","en"
"nm174859",0,287,3,"Tue Oct 06 07:56:35 +0000 2015","ko"
"taayko08",2,336,4,"Fri Mar 25 01:19:31 +0000 2016","pt"
"mmgmoh",8,332,12,"Wed Sep 01 21:15:34 +0000 2010","en"
"Stonebill95",2,1254,49,"Sat Jun 22 17:44:30 +0000 2013","en"
"tmlyons_94",4,367,2,"Mon May 23 21:15:37 +0000 2011","en"
"Laraabreu",3,338,2,"Wed Jun 03 23:04:42 +0000 2009","en"
"Versage21",4,672,17,"Fri Feb 17 05:08:13 +0000 2012","en"
"sebsmbsms",0,386,4,"Fri Jun 03 04:20:47 +0000 2011","en"
"SangreGTF",37,1295,925,"Thu Apr 30 04:21:55 +0000 2009","en"
"bossgago",1,351,13,"Wed May 04 20:44:56 +0000 2011","en"
"Glittersantos",0,272,5,"Sun Aug 09 19:46:14 +0000 2015","pt"
"gizko1010",7,1734,16,"Sun Apr 18 12:34:56 +0000 2010","ja"
"janeclique",2,149,4,"Sun Aug 12 21:14:02 +0000 2012","en"
"cdbatey",3,1278,39,"Thu Feb 09 21:15:29 +0000 2012","en"
"lovely1886",0,223,3,"Wed Dec 01 23:40:00 +0000 2010","en"
"manudk2",1,224,7,"Sun Mar 13 14:15:56 +0000 2011","en"
"zerothehero1134",0,114,1,"Mon Apr 11 14:58:23 +0000 2011","en"
"ImageMiller",1,1233,14,"Fri Sep 28 02:03:12 +0000 2012","en"
"septa113",11,365,74,"Wed Aug 07 21:26:42 +0000 2013","en"
"ban656",8,1824,22,"Sat Dec 03 10:25:38 +0000 2011","ja"
"musabnayer",15,183,30,"Mon Aug 22 03:24:08 +0000 2011","en"
"uokyu1998_araya",1,809,7,"Tue Jan 28 11:36:01 +0000 2014","ja"
"tajimagal",17,127,16,"Thu Sep 04 13:41:15 +0000 2014","ja"
"wisenigga",3,382,20,"Mon Mar 14 20:34:50 +0000 2011","en"
"maybellene143",3,1357,20,"Fri Aug 27 04:14:19 +0000 2010","en"
"joshstevens334",0,284,10,"Fri Dec 31 13:53:51 +0000 2010","en"
"shipunk",4,587,10,"Thu Jul 30 04:22:40 +0000 2009","en"
"Kate2355",2,351,7,"Sun Apr 05 03:00:29 +0000 2009","en"
"TangPM",4,566,12,"Fri Dec 03 00:31:47 +0000 2010","en"
"VitaminnG",2,190,2,"Thu Feb 24 03:43:05 +0000 2011","en"
"MayorSteveF",5,460,3,"Sat Nov 17 20:10:59 +0000 2012","en"
"luciafuentes5",3,1067,31,"Sat Dec 03 21:43:39 +0000 2011","es"
"yustinasefin",2,154,5,"Mon Jan 30 08:16:37 +0000 2012","en"
"_Travisj_",23,160,9,"Wed Jan 01 12:35:38 +0000 2014","en"
"septa_apel",14,439,28,"Sat Feb 25 14:44:01 +0000 2012","id"
"Ewan_the_awsome",0,360,3,"Sat Dec 08 23:07:44 +0000 2012","en"
"AmberEthredge",9,614,8,"Sun Jul 15 16:47:35 +0000 2012","en"
"OoHara_KirioO",0,572,3,"Fri Jun 24 09:32:53 +0000 2011","en"
"antonyaas",0,366,13,"Mon Feb 24 13:59:30 +0000 2014","en"
"Mohsafadi5",1,682,14,"Fri Oct 14 05:28:55 +0000 2011","en"
"enzooguga",2,309,16,"Thu Sep 02 23:36:23 +0000 2010","en"
"AnaBananaC1415",0,184,1,"Fri Feb 25 23:56:43 +0000 2011","en"
"12renan12renan",4,539,24,"Sat Feb 12 10:43:17 +0000 2011","en"
"4518185",0,342,5,"Sat May 14 20:57:52 +0000 2011","en"
"Nowinnek",0,324,9,"Wed Nov 20 13:33:20 +0000 2013","pl"
"wyldavid",3,542,5,"Thu Sep 15 05:39:22 +0000 2011","zh-cn"
"youtubemascot",2,645,5,"Tue Nov 17 19:32:46 +0000 2015","en-GB"
"sebakad",3,211,13,"Sat May 25 11:35:50 +0000 2013","pl"
"YoKmoz",3,603,1,"Mon Oct 05 07:32:44 +0000 2015","en"
"liggoltz",3,1076,37,"Sun Mar 16 17:17:08 +0000 2014","pt"
"monikarajput2",5,253,1,"Thu Dec 15 08:08:28 +0000 2011","en"
"emanuelasmile",1,101,1,"Tue Nov 15 17:58:47 +0000 2011","it"
"Cocotts",7,1001,33,"Tue Jul 06 19:25:13 +0000 2010","fr"
"majikijolo",7,682,37,"Sat Jan 12 16:41:52 +0000 2013","en"
"didoaly",1,1440,93,"Sun May 23 17:21:08 +0000 2010","en"
"luizkrlos_25",0,203,6,"Tue Nov 16 20:17:14 +0000 2010","en"
"zolotova1995",4,1161,58,"Fri Sep 14 12:08:42 +0000 2012","ru"
"DustinPowers1",11,1518,30,"Thu Oct 06 20:52:54 +0000 2011","en"
"qw151211",0,220,8,"Thu Dec 15 07:13:19 +0000 2011","ru"
"ladyj5315",0,160,9,"Wed Oct 17 01:18:23 +0000 2012","en"
"jovi6487",0,174,12,"Thu Mar 21 18:26:16 +0000 2013","en"
"clement_k",3,1444,75,"Sat Jan 22 09:20:18 +0000 2011","en"
"StacyDlacy",8,489,149,"Wed Aug 05 18:13:44 +0000 2009","en"
"Ningsih27Utami",0,180,5,"Sun Oct 27 03:44:18 +0000 2013","en"
"skullfight3r",2,338,7,"Wed Nov 19 13:21:24 +0000 2014","hu"
"KamsWarehouse",1,434,32,"Tue Apr 17 07:39:06 +0000 2012","en"
"victornobre07",0,338,1,"Wed Apr 08 03:15:36 +0000 2015","en"
"t16NHfm9GXjZfGt",7,111,1152,"Wed Jun 28 19:51:32 +0000 2017","ru"
"6dWUxq4oo85i8EY",22,127,1331,"Wed Jun 14 07:42:48 +0000 2017","ru"
"TWGetcetc",35,492,164,"Sun Aug 30 19:10:26 +0000 2009","en"
"Mini_maae",15,549,30,"Thu Jul 08 21:16:14 +0000 2010","en"
"WiktorkaWiktor",2,767,22,"Sat Jun 25 15:50:48 +0000 2011","en"
"RosyGarciaGarci",4,1514,16,"Wed Mar 28 19:18:26 +0000 2012","es"
"frankie86288197",0,154,7,"Tue Jun 26 20:22:29 +0000 2012","en"
"Tsangaris",10,1190,10,"Mon Nov 01 12:41:42 +0000 2010","en"
"NICHOLASHUMMEL1",3,232,11,"Sat Mar 16 07:16:13 +0000 2013","en"
"aliceblueb",3,692,4,"Thu May 23 06:22:32 +0000 2013","en"
"fnell101",1,171,5,"Wed Jan 01 21:01:44 +0000 2014","en"
"nkozanlioglu",2,103,1,"Sun May 01 16:35:26 +0000 2011","tr"
"LucyAnnCauley",3,871,6,"Sun May 06 13:20:23 +0000 2012","en"
"awengejd",8,441,4,"Tue Mar 15 17:15:34 +0000 2011","en"
"Pluzy21",11,377,1,"Sat Dec 03 17:36:59 +0000 2011","es"
"blue_yans",9,255,9,"Sun Jan 27 10:18:23 +0000 2013","en"
"steevosc",0,323,12,"Fri Apr 01 18:55:23 +0000 2011","en"
"tonyqulu",0,521,1,"Fri Jan 09 03:32:02 +0000 2015","zh-Hans"
"MustardJon",0,279,7,"Sat Jul 06 07:47:40 +0000 2013","en"
"julio_sanchez12",0,66,4,"Sun May 08 06:42:49 +0000 2011","en"
"Spencer_Baird4",98,339,31,"Mon Feb 13 03:15:52 +0000 2012","en"
"JenniVerboomen",6,373,9,"Thu Jul 14 20:27:11 +0000 2011","en"
"Callganall",0,59,4,"Mon Nov 01 14:13:39 +0000 2010","en"
"wallace_beth",0,286,15,"Sat Feb 04 01:29:11 +0000 2012","en"
"clairestratton1",3,367,2,"Wed Jul 28 19:07:31 +0000 2010","en"
"serin_harun",1,1290,7,"Sat Feb 25 15:20:19 +0000 2012","tr"
"drseuss1318",3,172,12,"Thu Sep 24 01:29:42 +0000 2009","en"
"kxlzc",1,201,16,"Sun Jun 30 09:56:47 +0000 2013","zh-cn"
"soledaddina_85",9,919,20,"Wed Feb 23 00:40:30 +0000 2011","en"
"XvwR1",3,336,33,"Mon Nov 04 22:33:44 +0000 2013","en"
"marcao_3110",10,1451,20,"Wed Jun 26 01:12:24 +0000 2013","pt"
"adipanganiban",2,363,8,"Mon Jul 08 14:54:45 +0000 2013","en"
"connie254",1,94,1,"Sat Mar 19 04:37:02 +0000 2011","en"
"BABAALEXANDER",1,1160,54,"Mon Mar 21 20:28:52 +0000 2011","de"
"AldrichThen",0,492,3,"Sat Dec 29 10:22:18 +0000 2012","en"
"pukady",0,301,9,"Sun Feb 19 16:01:22 +0000 2012","en"
"meh479",0,118,1,"Fri Jun 17 00:26:55 +0000 2011","en"
"TracyBauer14",5,222,1,"Wed Jul 25 01:11:48 +0000 2012","en"
"keuna13",3,235,1,"Mon May 26 15:55:52 +0000 2014","en"
"steffie3life",1,617,31,"Tue Feb 15 00:10:17 +0000 2011","en"
"VINROB38",0,164,12,"Fri Nov 19 21:38:29 +0000 2010","es"
"Haneefamc1",1,224,1,"Wed Jul 11 05:54:50 +0000 2012","en"
"AleksandarCaric",3,339,2,"Wed Nov 02 16:58:32 +0000 2011","en"
"AZylinski",1,234,2,"Sun Dec 23 02:59:08 +0000 2012","pl"
"Furybabe14",2,158,6,"Mon Oct 05 23:01:49 +0000 2009","en"
"Briscia_Daniela",15,472,7,"Fri Dec 27 01:13:48 +0000 2013","es"
"sillentsoul7",5,190,18,"Sun Aug 29 19:43:35 +0000 2010","en"
"overlordflame",1,659,3,"Sat Apr 14 21:36:56 +0000 2012","en"
"babayasso3",0,145,5,"Fri Feb 18 20:59:50 +0000 2011","en"
"fio3351",4,1382,39,"Tue Nov 17 11:02:49 +0000 2009","ja"
"nahuel_vp",6,337,2,"Wed Aug 14 18:28:35 +0000 2013","es"
"austincyrocki",4,99,1,"Mon Nov 01 20:45:06 +0000 2010","en"
"Lokaranjan54",5,1758,48,"Fri Aug 26 13:03:44 +0000 2011","en"
"TremorTiago",0,241,2,"Wed Feb 05 19:56:20 +0000 2014","en"
"ThaysCosta4",0,59,4,"Thu Jul 21 23:09:31 +0000 2011","pt"
"zumanadal",1,186,1,"Sat Jan 15 21:23:59 +0000 2011","en"
"ementric",1,171,3,"Sat Feb 28 07:20:32 +0000 2009","en"
"Rzrror",0,357,2,"Wed Feb 05 05:06:03 +0000 2014","en"
"charlie01706212",1,562,3,"Wed Nov 07 23:49:57 +0000 2012","sv"
"brosherdargelos",0,99,3,"Thu Dec 23 19:24:55 +0000 2010","es"
"uendel_bola",5,184,24,"Sun Jul 25 01:36:16 +0000 2010","en"
"vgjrj",0,110,1,"Fri Sep 09 18:23:12 +0000 2011","en"
"VAIBHAVDHARIA",2,314,9,"Sun Oct 09 06:58:19 +0000 2011","en"
"AnnaGbka",1,250,5,"Mon Jun 18 07:06:51 +0000 2012","pl"
"TronesTR",1,403,16,"Mon Nov 18 22:43:37 +0000 2013","sv"
"man_les",0,152,5,"Mon Apr 02 20:42:48 +0000 2012","en"
"sgawde1967",1,501,24,"Sat Dec 17 17:26:19 +0000 2011","en"
"BennyMkay",0,222,3,"Wed Jun 08 10:22:27 +0000 2011","de"
"freyaaaaaaahhh",14,287,28,"Wed Apr 15 02:27:51 +0000 2009","en"
"bobromines",9,240,12,"Fri Mar 01 11:47:40 +0000 2013","en"
"AquariusJiang",3,537,4,"Sat Apr 20 08:42:59 +0000 2013","zh-cn"
"Alhilai11110",0,150,11,"Mon Sep 19 07:38:57 +0000 2011","en"
"prinspenders",32,1421,28,"Sun Jul 18 13:13:02 +0000 2010","en"
"mrs_spongbob",8,471,13,"Sat Aug 01 01:38:16 +0000 2009","en"
"charlesnaef",2,298,9,"Wed Mar 09 13:47:03 +0000 2011","en"
"dikkesiregar",1,107,5,"Fri Jan 28 10:54:14 +0000 2011","en"
"seludkz",0,164,8,"Mon Oct 25 21:41:56 +0000 2010","en"
"GageSmith11",6,339,5,"Tue Jan 24 01:48:56 +0000 2012","en"
"rocketscience53",0,680,25,"Sun Nov 29 03:40:10 +0000 2009","en"
"vinodjoshisac",1,311,3,"Mon Jan 09 15:23:13 +0000 2012","en"
"WOLF_XCLUB",3,403,12,"Wed Oct 03 12:03:24 +0000 2012","en"
"country6684",1,239,4,"Mon Jun 24 01:25:19 +0000 2013","en"
"SvvagFeiten",0,222,1,"Sat Nov 24 15:19:38 +0000 2012","nl"
"CherylPalhad",22,1509,54,"Thu Jul 02 12:17:18 +0000 2009","en"
"ALEXA_RAQUELE",26,2465,83,"Sun Aug 22 12:47:25 +0000 2010","en"
"BYRY0712",3,360,21,"Wed May 27 03:40:33 +0000 2009","en"
"leedongmin031",4,212,3,"Thu Oct 14 03:14:49 +0000 2010","ko"
"Juatic",1,168,9,"Wed Apr 16 20:38:24 +0000 2014","ja"
"yo122805",12,2344,51,"Sun Feb 24 13:20:04 +0000 2013","zh-tw"
"gigirothert",31,305,409,"Fri Sep 04 14:13:23 +0000 2009","en"
"2meriMeri",1,150,23,"Fri Dec 27 22:35:11 +0000 2013","en"
"bennyt88",6,243,8,"Mon Mar 23 12:58:08 +0000 2009","en"
"KillerBotGaming",0,287,2,"Wed Oct 08 15:32:02 +0000 2014","en"
"latibijou",2,357,4,"Sat Feb 02 16:12:45 +0000 2013","en"
"caiydsso",4,295,1,"Fri Dec 23 01:52:23 +0000 2011","pt"
"Abhishe54039783",0,266,2,"Sun Feb 03 04:21:48 +0000 2013","en"
"julyantunes",159,888,483,"Fri Dec 12 02:05:40 +0000 2008","en"
"gnomechompski18",3,410,7,"Fri Aug 05 17:48:50 +0000 2011","en"
"astrid_gk",12,135,5,"Tue Aug 24 19:45:17 +0000 2010","es"
"GarridoMika",3,333,8,"Mon Mar 26 17:25:53 +0000 2012","es"
"Usha70",1,1287,12,"Wed Dec 29 10:31:58 +0000 2010","en"
"sartorisem",0,202,6,"Sat Dec 26 19:19:04 +0000 2009","en"
"Latreseful09",33,811,4,"Sun Mar 07 20:09:55 +0000 2010","en"
"tcamp816",1,226,1,"Tue Mar 04 19:23:47 +0000 2014","en"
"us33fan",11,546,607,"Tue Mar 29 19:38:31 +0000 2011","en"
"obrayanemaciel",22,2121,55,"Tue Jan 10 15:01:12 +0000 2012","pt"
"ErvinNatalia",2,215,2,"Sun Sep 01 10:46:11 +0000 2013","en"
"Richi7771",0,65,5,"Mon Aug 29 14:08:31 +0000 2011","en"
"dididudule",7,455,18,"Wed Apr 20 15:03:34 +0000 2011","fr"
"hellevil",1,224,9,"Sat Nov 21 01:17:04 +0000 2009","en"
"natural65",6,216,1,"Wed May 11 15:56:04 +0000 2011","es"
"michaelbarrows2",1,541,11,"Fri Nov 11 17:57:35 +0000 2011","en"
"aqua_AreMee",0,113,1,"Tue Feb 08 05:35:40 +0000 2011","en"
"LLaDayDay",7,1737,68,"Wed Aug 12 18:24:21 +0000 2009","en"
"Kreated2bhated",4,1143,10,"Tue Dec 22 01:29:22 +0000 2009","en"
"FaronHaylett",2,225,25,"Tue Jul 28 15:04:18 +0000 2009","en"
