screen_name,followers_count,friends_count,statuses_count,created_at,lang
nurabe,6,1244,39,2011-01-21 11:55:45.000000,es
wisper2john,15,1296,34,2012-08-16 15:45:46.000000,en
julieast1,20,1300,107,2011-08-20 14:19:38.000000,en
aryasebastians,0,153,8,2012-06-10 11:01:48.000000,en
carlos0424,0,219,19,2010-05-23 18:31:04.000000,es
MikeRedLooney,5,2026,66,2011-02-22 23:28:56.000000,en
latoyanelson86,9,1595,66,2012-09-04 19:01:44.000000,en
lisahendrya,1,187,7,2012-05-05 17:57:34.000000,id
mnarris31519501,3,1292,52,2014-08-03 14:39:22.000000,en
nanidjohan,1,381,28,2014-09-27 14:16:17.000000,en
haley_huiyun,6,345,11,2015-05-15 02:17:51.000000,en
de17910574,2,1221,44,2014-09-09 02:55:34.000000,ja
saraandjoshua,17,2873,77,2012-05-08 19:31:41.000000,en
k_emikri1999,0,55,6,2014-12-19 13:08:03.000000,en
edupoltronieri,1,377,43,2012-06-14 21:57:51.000000,pt
HannaMullins,3,178,5,2010-09-18 13:06:09.000000,en
wodjohan,59,350,1019,2010-11-08 04:11:15.000000,en
earthtorinaa,0,160,15,2010-08-30 16:32:30.000000,en
kmheeo,7,1560,77,2012-01-19 14:32:49.000000,en
Amandaperkey1,2,124,8,2016-01-05 15:05:59.000000,en
YoungAlysha,23,378,43,2011-11-06 21:50:10.000000,en
arii9550,1,1156,67,2009-08-11 18:33:10.000000,en
mumuamar27,0,146,12,2014-07-20 21:01:02.000000,en
irawinarso,33,424,1079,2009-08-10 10:34:47.000000,en
enywati_0406,2,203,14,2013-05-16 05:20:15.000000,en
santtonerva,5,77,9,2013-12-15 15:00:35.000000,pt
elizapinky,34,300,29,2013-04-06 19:17:08.000000,en
paige_333,7,382,20,2010-08-16 02:19:21.000000,en
romain76100,7,1672,92,2011-10-04 15:29:23.000000,fr
Alxdunne,1,84,6,2011-07-19 10:23:13.000000,en
scottyr71,1,379,35,2011-01-25 14:10:57.000000,en
newthitima,16,152,5,2012-02-18 10:08:56.000000,en
Cristina_creing,0,163,29,2012-11-02 15:20:48.000000,es
27Memeymbemz,0,81,5,2010-10-04 05:11:06.000000,en
zoe_zhang90,0,148,10,2013-11-01 21:02:29.000000,en
Jack_Leeson,4,1425,46,2012-04-16 13:32:22.000000,en
Brontedahl6,33,280,9,2012-01-16 03:03:03.000000,en
lovedoverove,0,97,8,2015-12-03 23:02:11.000000,en
Stacey77Stacey,0,149,16,2012-05-22 11:00:15.000000,en
darekgt,5,2040,122,2010-05-08 12:09:15.000000,en
indycarbrian,31,636,46,2011-01-02 14:44:44.000000,en
TrGamer037,3,168,16,2014-11-29 19:38:34.000000,nl
rodmarferrer,5,924,28,2010-09-29 04:29:56.000000,es
KristinaBlindhe,18,2393,57,2013-04-16 07:46:38.000000,en
Ma1sa2ed,239,982,1474,2011-03-03 15:55:39.000000,en
jaylonburke,1,662,33,2012-10-05 19:46:42.000000,en
ahthithan,5,1448,47,2010-04-02 08:01:18.000000,en
aminmalami,8,103,10,2013-07-10 20:10:24.000000,en
Earpy77,0,416,27,2011-10-30 10:57:19.000000,en
Jordan_Wray__,1,389,33,2011-12-23 11:46:33.000000,en
TbcNira,2,606,28,2011-05-20 23:58:50.000000,es
darnew1129,0,185,13,2010-08-13 13:58:43.000000,en
diamondgemm2002,3,224,10,2015-01-10 00:16:36.000000,en
V1ct0r74Manuel,2,1205,38,2013-03-01 22:01:58.000000,es
fofa_caah,20,1507,24,2011-08-06 18:30:08.000000,pt
PJarome,1,151,11,2011-05-16 14:44:15.000000,en
HTuffour,0,1055,31,2011-08-20 20:05:21.000000,en
Shorz533,4,658,24,2011-01-28 03:13:04.000000,en
sige_c,5,1336,60,2011-08-15 14:28:14.000000,ja
maria20982,2,472,43,2009-04-26 22:09:41.000000,en
AbbysCorner27,0,120,24,2010-01-18 17:47:32.000000,en
anne466marie,2,185,12,2013-05-06 02:56:55.000000,en
dorian138,5,1148,35,2009-11-29 23:02:11.000000,ja
jillona1,35,2203,173,2012-03-27 16:36:16.000000,en
lethihanhtruong,3,92,9,2011-11-25 22:34:02.000000,en
Kazeland,0,105,7,2011-08-23 03:23:55.000000,en
BurelSacha,1,69,7,2011-05-25 12:57:25.000000,fr
ERarson,34,409,11,2014-05-10 20:18:31.000000,en
wiliamgordon,2,1507,85,2011-01-09 16:45:02.000000,en
qncolleen,11,942,30,2009-04-26 20:21:40.000000,en
MumtazYusufJama,3,1372,65,2011-09-12 19:42:41.000000,en
vero_passage,19,449,83,2012-04-06 13:39:18.000000,en
Jont07,2,430,15,2009-05-09 17:28:03.000000,en
luvGracia,1,374,14,2009-12-04 10:58:09.000000,en
phyllonys,0,66,6,2011-01-11 09:16:23.000000,en
anecoto,1,119,7,2012-01-25 17:36:38.000000,es
MatlafusCZ,0,181,14,2014-04-17 16:08:14.000000,cs
agung_otnil,3,676,24,2012-10-03 13:27:28.000000,id
liiiiuuzzz,0,278,11,2014-02-24 13:04:22.000000,id
Marcosa94064975,0,53,6,2012-03-17 10:27:07.000000,pt
steff_miz,1,1620,83,2015-12-27 13:01:43.000000,en
dc910623,4,230,8,2012-05-07 12:57:36.000000,zh-tw
zedo53,4,1662,84,2009-06-15 07:19:36.000000,en
tarikbenhur,1,1149,5,2011-11-14 21:00:04.000000,en
SzwabX2,7,1472,56,2012-12-26 22:47:20.000000,pl
Ganjalysse,0,376,26,2010-07-12 18:55:58.000000,en
ZephyrGreen,2,111,5,2012-06-27 14:22:27.000000,en
jojo15l,8,1875,78,2014-04-10 15:55:58.000000,en
OlegarioDelNero,2,794,68,2011-07-18 21:59:01.000000,pt
MMarybee,1,191,15,2012-01-14 12:55:48.000000,en
jesus_lopez1995,11,74,8,2011-01-11 00:57:08.000000,es
1186477304,1,1450,36,2012-01-03 17:02:45.000000,zh-cn
dragonquest30,11,1081,19,2013-07-19 14:14:50.000000,en
SwindleyClare,0,111,7,2015-01-18 16:31:42.000000,en
brookefrance22,0,160,13,2014-06-03 02:39:18.000000,en
nya_su117,3,1194,30,2013-11-25 05:35:52.000000,ja
AngelM_Dark,20,1674,97,2011-03-20 20:51:02.000000,en
betsy_bacon,0,244,7,2014-07-25 16:53:06.000000,en
mira61264,2,1374,69,2011-06-04 00:25:32.000000,es
melindajames64,0,55,22,2011-01-27 12:41:38.000000,en
taridanumaya,119,557,1013,2011-04-21 16:06:16.000000,en
Nikkigirl4211,4,308,15,2010-01-23 21:05:06.000000,en
QuadmasterCane,3,1318,21,2014-08-17 04:10:34.000000,en
laddibaby,2,63,4,2011-01-17 06:48:40.000000,en
kjjemma,0,108,4,2011-09-28 10:12:15.000000,en
Maticona,2,164,27,2012-12-09 16:10:54.000000,es
Candy1413,4,181,6,2009-06-15 22:24:41.000000,en
kimututaku,6,1650,71,2012-03-19 13:55:53.000000,en
lesRiches,2,148,11,2010-11-09 14:44:44.000000,en
BauerCesar,4,1123,63,2012-02-28 21:27:46.000000,pt
ace201100,7,1872,84,2011-11-09 18:45:41.000000,en
wijayasmin,110,634,764,2012-08-11 04:47:52.000000,en
HiiiLLY,1,294,15,2009-02-22 16:31:45.000000,en
timurakchurin,5,2239,38,2011-04-20 19:06:45.000000,en
cgoodrow82,4,2083,62,2013-03-06 21:44:10.000000,en
DerrickThomas4,5,925,25,2011-08-04 18:58:42.000000,en
Ilsillos,4,1060,26,2010-04-19 16:50:50.000000,es
jconnor62,5,1217,49,2013-05-27 21:16:30.000000,en
megandawn19,4,719,20,2009-09-28 01:23:44.000000,en
ilradwan,7,2106,41,2011-02-16 22:38:15.000000,en
fernanda2308,1,142,5,2009-09-23 15:01:31.000000,en
Nethereal,1,276,10,2010-05-03 15:27:03.000000,en
mancio_c,5,239,20,2014-05-23 13:12:33.000000,it
BirdLar00688153,1,1274,50,2013-08-01 05:31:53.000000,en
OhioOutlaws6,3,259,13,2016-03-05 00:28:04.000000,en
cyunk4eva,0,56,4,2011-01-19 14:24:10.000000,en
herwinawahyuni,3,156,10,2012-04-28 12:05:20.000000,en
VipinMehla,0,291,15,2013-11-11 17:06:22.000000,en
aggsi09,3,1496,41,2014-02-04 17:55:33.000000,en
Paulo_901,0,230,12,2011-10-19 19:32:39.000000,pt
djfebry,5,210,9,2011-01-04 06:56:00.000000,en
wierdass64,6,693,38,2010-01-08 19:24:28.000000,en
appl15,3,1503,61,2010-06-04 19:52:16.000000,en
camrynmelanson,7,369,14,2012-04-01 04:46:48.000000,en
joma_sanchez,1,91,7,2011-05-06 02:33:23.000000,es
vaibhavbarwal_,9,207,95,2014-02-18 06:31:03.000000,en
LeungPMHAZEL,1,213,21,2010-05-02 22:28:12.000000,en
Adalbertovela13,1,198,22,2014-05-31 15:21:04.000000,es
Mkays3,9,1571,82,2011-02-21 23:37:49.000000,en
kenbor_cute,0,536,47,2010-10-10 03:39:18.000000,en
fnsr,1,169,8,2010-02-13 05:49:34.000000,es
20_vinay,1,744,12,2011-12-13 17:24:31.000000,en
IsledeMuerta,3,66,49,2011-04-13 08:23:32.000000,en
maradoalexis,1,168,6,2012-06-28 03:02:26.000000,fr
Jr1252,0,709,27,2012-08-15 04:15:48.000000,en
IloriJide,1,475,25,2012-04-30 08:53:01.000000,en
Riot_stylez,2,722,21,2011-10-18 12:40:31.000000,en
hooohing,1,115,6,2012-09-10 13:36:16.000000,ko
pichiyooo,1,1373,16,2010-04-23 10:16:03.000000,ja
HazardosRainbow,1,346,106,2011-01-17 17:36:45.000000,en
joaquimsalguei1,2,1002,40,2011-09-04 12:36:32.000000,en
TrizzaGapultos,2,209,4,2014-06-16 17:17:49.000000,en
henryvspear,5,1323,42,2014-12-31 00:30:20.000000,en
241alycia,0,189,7,2010-12-21 13:09:00.000000,es
PNatee,4,313,6,2011-06-15 14:20:54.000000,en
Porsche61708558,4,1489,45,2012-11-30 22:15:55.000000,en
saliuxian,11,1494,31,2011-06-02 14:38:12.000000,ja
DaPeix,5,1303,87,2012-02-01 01:36:42.000000,pt
DinaElishaa,0,150,12,2011-12-07 12:47:34.000000,en
salvadoromar191,1,183,14,2014-06-06 17:17:08.000000,en
LePtitLu54,7,1189,55,2011-02-02 13:03:06.000000,fr
Ken63672174,4,1361,83,2013-01-20 01:15:44.000000,en
eduardo_cleves,4,258,17,2015-03-15 17:58:38.000000,en
AhmadDrmanzoor,0,223,20,2014-03-24 15:48:31.000000,en
daniella_za,55,720,157,2012-02-25 07:07:52.000000,en
olivepopeyee,34,391,105,2010-10-17 02:16:13.000000,en
SexygirlMelissa,0,162,8,2012-01-23 03:14:26.000000,en
MiDallaCosta,7,1588,43,2010-02-02 18:26:45.000000,en
ginasenger17,0,133,4,2009-08-03 23:39:10.000000,en
rishabh035,5,547,19,2011-01-08 14:32:10.000000,en
Poptartrock,3,409,15,2009-04-07 00:20:17.000000,en
chechitamoxa,3,71,5,2011-01-13 05:40:28.000000,es
joshgateley93,4,1313,239,2013-09-12 18:37:06.000000,en
pogzrenz123,7,1483,32,2014-04-13 10:21:04.000000,en
taha_hariri,10,457,48,2010-11-21 21:45:41.000000,en
Yung1782Boys,2,129,12,2012-02-22 10:10:06.000000,en
JohnsonTeoh1,9,1831,93,2011-06-21 10:22:18.000000,en
Short202Short,0,168,8,2013-11-10 02:23:33.000000,en
ldud69,5,450,23,2010-10-01 00:30:16.000000,en
jarguillon,10,1591,44,2012-03-03 01:29:28.000000,en
jordyprincess,10,1477,77,2010-12-24 16:27:35.000000,en
siang_simple,87,408,1308,2010-03-24 01:54:28.000000,en
BrujisJc,0,58,4,2011-01-15 03:33:26.000000,es
AirKit120,1,987,40,2013-08-22 13:47:47.000000,en
sand1991bm,3,1203,49,2012-05-19 22:37:24.000000,ar
Mai_Chow_Socks,0,96,11,2011-06-23 20:29:15.000000,en
hokusetsu_ouji,4,1133,12,2010-02-11 04:15:08.000000,ja
dteel72,9,1497,56,2009-07-13 00:33:25.000000,en
jfaf88,8,2576,101,2011-02-27 23:50:40.000000,en
lennydwipuspita,6,320,14,2012-03-29 04:51:09.000000,en
Marjory1991,5,1354,72,2011-07-23 10:45:42.000000,fr
ktemplak,5,1205,157,2011-04-18 19:14:21.000000,en
dulprojeck12,3,1002,26,2014-01-11 16:23:42.000000,id
williams_myles,4,1678,21,2012-01-01 00:37:22.000000,en
blahblah1324,2,140,9,2009-06-04 22:47:26.000000,en
robinandbill74,11,255,36,2007-12-14 19:54:03.000000,en
michaelbarrows2,1,541,11,2011-11-11 17:57:35.000000,en
Manovct,5,1839,103,2010-06-18 04:13:18.000000,en
Corrine97,1,448,54,2009-11-13 18:15:57.000000,en
Lizzylacomible,0,328,24,2010-10-12 22:38:48.000000,en
la_lisa_ang,21,388,44,2011-11-16 13:07:41.000000,en
KennethRSmith2,6,2193,77,2012-06-02 01:16:36.000000,en
leooooo1998,4,1295,56,2012-04-20 14:20:18.000000,it
erikuscc,0,223,8,2012-02-10 15:27:27.000000,en
roberthaye1212,5,810,47,2013-05-23 12:49:26.000000,en
dancingonyhesun,0,150,8,2008-11-15 19:26:53.000000,en
artsdownsview,11,292,21,2013-10-01 21:57:57.000000,en
dino3666,1,257,12,2009-08-16 22:05:52.000000,en
lailashahrul,1,56,3,2011-02-10 11:15:44.000000,en
joe_awtrey,11,1912,53,2015-05-22 04:04:02.000000,en
Niba57Ozdag,1,150,8,2015-03-05 21:50:43.000000,en
Calleander,8,1254,50,2009-05-24 15:49:42.000000,en
PatriciaCastro,55,564,465,2009-03-18 03:28:45.000000,en
akakakaa,3,1665,10,2010-02-09 06:09:48.000000,en
begrac_18,15,831,46,2012-03-04 13:34:38.000000,en
mzmacklin827,55,2831,11,2010-09-11 02:00:11.000000,en
ValentiinaWeed,1,98,7,2010-04-30 20:36:02.000000,es
hugocxd,3,1111,14,2012-12-19 15:28:25.000000,pt
fetohkhaled,3,1272,63,2011-12-16 13:59:11.000000,en
siti_nurasyikin,1,273,16,2011-05-03 13:17:13.000000,en
SeanSeckertson,4,951,21,2013-05-15 18:11:01.000000,en
allysaunt,0,172,11,2011-01-17 16:55:48.000000,en
xFranni,1,325,13,2009-10-25 01:36:59.000000,en
prettyswagg360,6,161,45,2010-12-28 18:01:09.000000,en
SHOOT3RUK,2,407,22,2009-11-02 16:55:22.000000,en
VelickovicNebo1,1,241,7,2011-12-06 09:45:47.000000,en
KamilionsisG,0,125,7,2014-01-02 20:43:30.000000,en
boyzinho16a,25,504,21,2011-11-23 23:37:51.000000,pt
guguiinhaa1,6,973,27,2009-11-04 11:42:48.000000,en
cristianmonaco,2,56,4,2011-03-10 04:28:15.000000,it
moraisrafael123,0,1159,49,2011-02-24 20:06:40.000000,en
SandyPimenta,6,865,18,2013-02-20 19:28:15.000000,pt
dJard11,1,164,13,2011-10-21 19:13:41.000000,en
gabrielitha2,0,187,7,2010-09-18 02:29:03.000000,es
mariosnic1984,3,383,18,2010-09-19 18:29:59.000000,en
rosunia90,6,2336,73,2010-04-11 20:30:22.000000,en
rocketscience53,0,680,25,2009-11-29 03:40:10.000000,en
amandinhahotmai,6,415,15,2010-08-12 03:03:18.000000,en
ramanapandilla1,4,193,13,2015-11-22 06:42:50.000000,en-gb
nguyenxuantumd,1,995,65,2013-02-11 11:54:06.000000,en
sandritatm21,6,1122,54,2010-12-19 23:52:26.000000,es
Raptor754,0,300,11,2016-08-29 18:37:32.000000,en
lbatni,1,97,23,2011-01-24 17:11:19.000000,fr
terrorvidhi,0,78,3,2011-02-12 07:06:20.000000,en
achfah,0,163,14,2011-04-17 09:00:11.000000,en
fredy1812618,10,1684,10,2010-05-30 04:03:36.000000,es
nott2527,2,808,27,2011-06-21 12:57:56.000000,en
istayytruee,2,256,7,2009-07-08 06:27:58.000000,en
fo_leath,9,1516,15,2014-08-21 11:20:59.000000,en
bennyisibenito,11,1807,40,2013-01-28 05:15:21.000000,en
abc123art,8,1191,61,2009-03-25 06:03:45.000000,en
PaulinaWrobel,4,138,14,2011-10-05 20:23:35.000000,en
Christo2009John,4,132,5,2012-04-15 23:34:25.000000,en
KotetuYamada,10,1871,15,2013-01-27 13:36:27.000000,ja
Callganall,0,59,4,2010-11-01 14:13:39.000000,en
butterken11,12,1292,41,2010-09-10 08:52:45.000000,ja
jv13_jo,1,1056,32,2011-04-05 11:44:28.000000,en
bexspency,98,407,159,2011-07-28 12:50:24.000000,en
KrisB_5050,28,546,62,2009-06-15 06:54:31.000000,en
u6vmp177,2,1332,81,2013-11-24 18:24:45.000000,en
tumtum191,4,1367,53,2011-12-21 05:05:15.000000,en
GrassieCraig,13,23,54,2014-08-31 21:16:11.000000,en-GB
Deborah_Yvonne,10,1660,121,2011-11-17 05:35:40.000000,en
dying_planets,21,3073,98,2012-10-02 00:01:39.000000,en
mikeysmith1986,0,147,6,2012-01-22 19:15:46.000000,en
masayon02,14,1849,11,2010-03-15 09:17:51.000000,ja
Debs197832,8,199,7,2011-03-12 20:10:20.000000,en
federicodegrazi,0,117,10,2008-10-04 03:11:25.000000,en
DEASY77861475,5,339,14,2014-02-11 05:47:45.000000,en
soldier0224,5,2036,47,2011-05-09 17:21:32.000000,en
yu_kilyon,1,1196,50,2010-08-27 10:32:41.000000,ja
vela_benancio,2,1225,30,2013-10-25 22:58:29.000000,en
AlexAlberti1,4,1314,60,2012-02-01 18:15:41.000000,it
st0ne1o1,0,151,6,2013-12-10 04:22:02.000000,en
luanar2011,6,943,22,2011-05-01 21:30:57.000000,pt
Hyacrock,1,1212,44,2012-01-11 17:09:37.000000,ja
ptm_band,8,1224,50,2011-05-20 13:22:03.000000,en
_034168881716,3,1476,95,2012-02-16 22:18:21.000000,fr
sujashibu,1,118,6,2011-12-30 23:54:59.000000,en
GurtFlynHotMeal,14,1010,99,2009-11-06 23:27:27.000000,en
dmacgraham03,5,767,47,2013-10-04 00:22:33.000000,en
MarieAnemarie97,1,144,9,2014-09-23 16:28:28.000000,en
wahyuni_yunita,61,449,64,2011-08-17 06:58:41.000000,en
Love35Ricky,3,591,37,2012-01-26 23:49:50.000000,en
milla2k13,10,1625,80,2014-01-24 00:08:43.000000,en
chazjayy,17,2039,42,2010-01-15 03:49:39.000000,en
Ckelly_top,5,1840,25,2010-09-13 21:25:56.000000,es
dpromanowski88,1,666,27,2013-03-19 13:57:56.000000,en
JooAhrgos,3,1999,21,2012-12-14 00:06:19.000000,pt
ericclark11,0,165,12,2011-10-01 18:45:03.000000,en
JeSiKa_95,3,872,57,2009-11-29 21:00:34.000000,en
SimonTheBigFail,1,125,9,2010-03-01 17:23:48.000000,en
alcas383,4,959,35,2013-05-11 20:58:14.000000,es
LanzaMinhPaixao,7,1186,62,2011-07-07 20:40:29.000000,pt
ade_sinju,9,418,12,2015-01-30 14:37:08.000000,en
vivilou1101,3,1237,49,2012-10-26 16:59:17.000000,en
SaschaBursy,2,215,16,2013-05-09 12:00:36.000000,en
sarahyu,2,103,6,2008-03-03 08:21:45.000000,en
clarabertochy,0,111,8,2010-05-28 23:15:03.000000,en
nonwynona1,0,146,27,2013-04-06 11:54:53.000000,en
charlie82134292,0,364,10,2012-02-18 02:09:59.000000,en
ClangMark,12,2074,66,2013-03-17 22:49:39.000000,en
carlosbechtinge,1,426,22,2013-08-17 18:04:25.000000,pt
kenmcfarland2,6,511,20,2013-05-09 20:03:45.000000,en
1986Pech,5,1779,75,2011-10-22 17:53:11.000000,en
stanley264,1,70,6,2011-05-27 23:19:50.000000,en
Jinkster1,5,1115,15,2009-06-06 06:56:20.000000,en
tanicyon1,1,1104,39,2013-04-13 10:25:14.000000,ja
mjnlsn,4,1381,40,2009-03-25 19:51:49.000000,en
zazoulav,1,125,8,2012-10-15 23:47:47.000000,fr
tiago_huts,39,363,4,2011-02-17 18:26:46.000000,pt
roben91,71,373,1396,2010-08-03 15:58:37.000000,en
Iamgrande,1,204,39,2010-11-17 15:21:15.000000,en
USQpart2,15,1628,46,2011-08-02 22:46:45.000000,en
christianin1988,3,1243,27,2009-09-07 05:40:30.000000,en
webmomo1,0,156,8,2014-09-11 03:08:01.000000,ko
lance_L_ot,0,1324,150,2011-09-05 19:52:58.000000,ru
dajarum,2,1056,157,2011-09-06 16:30:32.000000,en
haazique_aslam,0,306,9,2013-12-01 04:57:34.000000,en
OoPsiieDaisy,4,175,5,2009-09-11 17:50:17.000000,en
harrysutheran,7,958,37,2012-06-13 17:33:27.000000,en
YunanCicis,0,271,11,2012-06-21 19:02:57.000000,id
xosoftball27,3,222,11,2010-08-19 21:21:43.000000,en
petrakol1,0,222,21,2013-03-17 19:39:38.000000,cs
used2luvherfilm,183,3269,62,2009-11-20 16:30:54.000000,en
gerrilleraz,2,403,17,2011-08-13 18:52:35.000000,es
katiehinchliff1,1,508,5,2012-08-30 14:28:26.000000,en
riccardosignor3,1,140,7,2012-09-10 14:05:03.000000,it
Richi7771,0,65,5,2011-08-29 14:08:31.000000,en
Elaine98512989,5,1498,84,2014-03-26 02:38:41.000000,pt
hanifdhk58,1,172,9,2013-06-14 05:06:43.000000,en
aelege01,58,1246,18,2009-08-14 05:06:02.000000,en
lee_rodriguez11,1,1247,21,2015-06-25 21:07:16.000000,en
1_tina_,3,1457,55,2010-02-01 03:42:02.000000,en
varamos9109,0,200,6,2015-04-20 18:30:31.000000,en
bfuzani,1,1456,92,2011-05-06 07:43:29.000000,en
SAMus1Arun,0,126,12,2013-10-13 10:17:44.000000,en-GB
Mdaphe,1,207,16,2009-09-17 01:28:26.000000,en
deathgod1985,1,62,5,2011-09-17 20:36:49.000000,en
Deemoond,7,1747,35,2010-07-31 03:34:17.000000,es
yume5522,3,1193,58,2010-12-16 13:38:14.000000,ja
kurohaA,2,1368,73,2010-01-30 01:55:36.000000,ja
erkansnmez4,42,2681,45,2012-02-10 12:20:16.000000,tr
Lella_Disaster,1,939,35,2010-09-25 09:45:31.000000,it
pablo0222,0,168,10,2010-11-05 20:56:36.000000,en
dck_indo,2,255,18,2014-03-28 08:37:44.000000,en
vip_wadi,5,620,11,2009-06-17 02:07:24.000000,en
FcMoniqueEvans_,82,281,275,2011-08-31 23:47:19.000000,pt
ShalomTalmite,1,323,15,2011-11-12 17:01:07.000000,fr
PatyEissaC,1,152,19,2015-01-21 18:42:35.000000,es
JeffChandler3,0,136,9,2011-10-20 14:21:21.000000,en
mesut2101,59,247,368,2010-03-17 11:28:27.000000,en
KyeronRhys,12,2403,68,2014-01-03 19:39:41.000000,en
nottirb0,1,325,9,2011-01-20 21:42:11.000000,en
newiceman244,24,1695,63,2011-02-27 23:51:44.000000,ja
kinhazinham,2,206,29,2009-10-27 18:23:06.000000,en
MitaMta,3,110,5,2014-02-25 14:44:39.000000,en
ashley88420,2,164,8,2014-12-08 02:39:01.000000,en
hashatriskk,7,1627,59,2013-02-24 08:21:38.000000,en
micamikan,14,1647,34,2010-05-12 15:08:42.000000,ja
nadimela,1,562,46,2011-06-11 00:19:52.000000,en
norazianabdull4,2,178,5,2013-10-25 06:50:53.000000,en
AnaCvitanovic,5,327,19,2009-04-21 04:01:40.000000,en
AshleeBaby135,1,180,15,2010-02-14 05:27:26.000000,en
LattaEric,18,1740,16,2013-12-15 22:11:34.000000,en
TataRaharja,3,338,8,2013-06-12 00:47:19.000000,en
koolaid798,6,1266,112,2009-05-25 19:56:57.000000,en
trasnmetal,3,58,5,2011-11-27 23:01:10.000000,es
yerik_gabi,11,229,19,2015-08-17 23:34:40.000000,es
pedro_pelobi,4,411,20,2012-03-07 01:09:53.000000,pt
jemae_bariata,2,1359,39,2012-11-14 10:51:11.000000,en
fameandfortuneq,6,1336,15,2010-11-30 21:57:36.000000,en
KimyPiras,2,762,45,2011-10-06 18:47:39.000000,it
dorkserellaamy,3,477,13,2011-09-01 21:33:29.000000,en
fit393,1,74,6,2011-02-25 15:21:08.000000,en
HaboshSh7,12,1538,60,2012-08-12 23:52:27.000000,en
svj00_19,3,1374,64,2010-12-13 22:16:59.000000,es
lotfihamidechi,5,1416,89,2013-08-10 18:23:31.000000,fr
minanboy,3,1346,27,2011-03-12 11:53:18.000000,ja
delfymont_05,1,134,12,2013-08-09 03:23:16.000000,es
ddx38oc,5,1231,36,2012-07-02 19:49:45.000000,ja
HolyCowStudios,2,1154,36,2010-09-12 12:48:32.000000,en
freddy52982,10,2341,49,2011-08-18 19:39:49.000000,en
manuelmatos17,0,94,5,2011-12-21 21:53:50.000000,en
klausklaus1404,4,1351,42,2011-10-20 20:06:55.000000,de
HartzMandi,8,352,8,2012-11-13 00:30:33.000000,en
ancoro_ancoro,0,1379,40,2010-11-09 12:28:31.000000,en
eri_123bf,2,1102,34,2011-01-16 06:57:20.000000,en
_purple_haz3_,9,1802,29,2011-10-20 10:37:20.000000,en
eko_boele,2,243,7,2013-04-27 06:59:30.000000,en
get_sLaped,0,160,11,2009-08-01 23:45:43.000000,en
BetikoKrazy,0,270,12,2015-08-21 16:40:19.000000,es
upalion,2,1380,48,2010-02-25 12:51:04.000000,ja
mr_farid2010,2,229,10,2011-10-14 10:02:56.000000,en
RavinaLangi,2,218,10,2012-03-17 23:17:31.000000,en
saikizusi,7,1701,53,2012-05-05 13:25:04.000000,ja
rilcin,1,114,6,2013-06-10 20:00:08.000000,tr
jenningsc87,1,463,4,2011-01-28 06:35:31.000000,en
breannamills88,1,93,9,2010-02-24 23:26:56.000000,en
Deaf_Apocalypse,13,194,50,2009-04-30 02:05:58.000000,en
proxtator,5,1317,40,2015-02-16 16:02:00.000000,en
elly_sumarni,0,238,17,2011-09-02 07:19:19.000000,id
XFaizalManjungX,0,166,5,2011-01-26 14:08:56.000000,en
MIIMZ10,2,435,22,2010-10-08 10:00:55.000000,en
WooRiJung,0,145,18,2010-07-20 11:32:03.000000,en
ceschielli,29,650,33,2009-09-10 20:53:17.000000,pt
CMatic1000,6,1410,12,2009-04-25 22:22:08.000000,en
botelloj39,0,63,4,2011-02-12 00:40:05.000000,en
erla2010,1,132,10,2010-01-26 18:44:19.000000,en
kahimixx,5,1190,46,2009-12-13 06:56:03.000000,en
soccerdod4,3,1550,85,2012-04-01 06:39:33.000000,en
vampirellameli,83,910,109,2013-12-01 05:29:50.000000,en
echojustme,1,711,42,2011-08-05 00:43:50.000000,en
bayufebruar,0,188,9,2012-04-14 05:33:22.000000,en
AngelinaKru,9,1584,81,2009-04-09 22:39:29.000000,en
desireeviana,1,591,74,2011-02-06 23:15:23.000000,en
StacyWa30111874,1,1306,39,2015-07-10 07:09:00.000000,en
Hiteshuchila,0,239,13,2014-08-10 07:06:58.000000,en
Lisalin9,11,394,14,2011-12-14 02:32:16.000000,en
joshvdh86,7,823,28,2011-09-17 04:28:12.000000,en
sofiasoto9,0,70,3,2011-08-25 20:45:40.000000,es
FaustineInkey,5,1514,95,2012-02-26 12:22:27.000000,fr
cakktus,3,2026,80,2011-03-20 14:44:37.000000,fr
VermaSaisha,1,113,5,2014-05-22 14:08:53.000000,en
MiMiSh21,3,709,20,2011-06-27 03:48:17.000000,en
YordankaCuba,14,173,157,2015-03-11 21:31:58.000000,en
maria_angelaxx,9,1993,89,2011-12-21 23:12:07.000000,en
FakharCheema786,5,1746,25,2011-02-24 05:42:01.000000,en
captchies,1,100,3,2011-09-14 07:33:56.000000,en
fubukiii,0,60,4,2010-07-30 18:56:18.000000,en
isatopher,2,2124,84,2011-03-29 02:46:24.000000,en
Khali_The_Omega,1,1368,63,2011-09-26 02:19:37.000000,en
padi9604,0,170,12,2010-03-25 23:38:04.000000,es
darajaii,5,117,38,2011-05-27 09:06:12.000000,en
Ohhjordanxo,49,2536,181,2011-10-13 23:32:43.000000,en
agnhezqoh,1,59,9,2011-11-13 14:48:54.000000,en
bqnqnq,0,204,13,2012-01-19 08:46:00.000000,ko
gabrielaa_1973h,4,103,7,2011-12-22 14:07:18.000000,es
ioodun,3,811,32,2010-12-15 15:23:49.000000,en
